,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
4659,4659,Москва,Tevian (ООО Технологии видеоанализа),,,Полная занятость,От 1 года до 3 лет,180000.0,70000.0,"full-stack разработчик (python, javascript)",2020-10-15T16:32:38+0300,"Требования: уверенное знание Python 3, понимание принципов конкурентного и/или параллельного программирования (библиотеки asyncio, multiprocessing, multithreading);понимание клиент-серверного взаимодействия: REST API, HTTP;знание фреймворков для разработки backend: Flask/AIOHTTP или Sanic, SQLAlchemy;знание JS, HTML, CSS, Bootstrap для разработки frontend, базовые знания одного из современных фреймворков (React, Angular, Vue.js);работа в среде Linux;уверенное знание Git;базовое знание Bash;владение английским языком – понимание технической документации;высшее техническое образование. ",Полный день,"[{'name': 'Python'}, {'name': 'Git'}, {'name': 'Linux'}, {'name': 'PostgreSQL'}, {'name': 'Bash'}, {'name': 'JavaScript'}, {'name': 'HTML'}, {'name': 'CSS'}, {'name': 'SQL'}, {'name': 'Flask'}, {'name': 'AIOHTTP'}, {'name': 'Sanic'}, {'name': 'SQLAlchemy'}, {'name': 'Bootstrap'}, {'name': 'Docker'}, {'name': 'REST'}, {'name': 'HTTP'}, {'name': 'Vue.js'}, {'name': 'React'}, {'name': 'AngularJS'}]",
4775,4775,Москва,ФРЕШ КРЕДИТ,"Мы - агрегатор крупнейших банков в сфере POS кредитования, один из лидеров на рынке. Мы ищем уверенного Fullstack разработчика с опытом работы в стеке MEAN (MongoDB, Express JS, Angular, NodeJS) ",,Полная занятость,Нет опыта,,100000.0,fullstack javascript разработчик,2020-10-14T15:50:04+0300,"Требования: Хорошее, уверенное знание ES6, HTML, CSS, SASS;Опыт разработки Angular 5+, TypeScript, NodeJS, ExpressJS от 1 года;Опыт работы с GIT, SQL, MongoDB;Опыт интеграции со сторонними API;Английский язык на уровне чтения документации; Будет плюсом опыт работы: Работа с SOAP, WSDL, XML, WebSocket;Опыт администрирования Linux систем, bash, cron ",Полный день,"[{'name': 'MongoDB'}, {'name': 'JavaScript'}, {'name': 'HTML5'}, {'name': 'Node.js'}, {'name': 'Git'}, {'name': 'CSS'}, {'name': 'Angular'}, {'name': 'Express JS'}]","Условия: График работы 5/2;Работа в офисе (5 минут от метро Кожуховская);В офисе чай, кофе, есть кондиционер;Удобное рабочее место, оборудованное современной техникой;Оплата от 100 000р. на руки (обсуждается индивидуально);Гибкий график - с 8.00 - 17.00, 9.00 - 18.00, 10.00 — 19.00;Молодой, дружный коллектив;Стабильная работа и оплата на длительный срок;Трудоустройство по ТК РФ;"
4824,4824,Москва,Сбербанк,Здравствуйте! Компания «Сбербанк Технологии» сейчас в поисках специалиста на позицию ,,Полная занятость,От 3 до 6 лет,,,senior javascript developer (react),2020-10-05T10:56:14+0300,Технические требования,Полный день,"[{'name': 'React'}, {'name': 'JavaScript'}]","Условия: Официальное трудоустройство согласно ТК РФ;Белая заработная плата (оклад + годовая премия);Возможность обучения за счет компании;Страхование (от несчастных случаев, ДМС);Оздоровительные программы для детей сотрудников;Выплаты материальной помощи в особых/чрезвычайных случаях;Дисконт-программы от компаний партнеров (фитнес, страхование, туризм);Льготное кредитование;Бесплатный тренажерный зал на территории офиса;Столовая на территории офиса. Адрес: М. Тульская / Нагатинская / Верхние Котлы. Отличного дня!"
5153,5153,Москва,Т8,,"Обязанности: Разработка web интерфейса и REST API для телекоммуникационного оборудования;Работа с кодом на PHP (backend web-интерфейса системы управления оборудованием, работающей на Linux). ",Полная занятость,От 3 до 6 лет,,,разработчик javascript,2020-10-14T21:18:23+0300,"Основные требования:  Опыт работы с JavaScript, jQuery, PHP;  Знание HTML5 и CSS3;  Опыт работы с Linux;  Технический английский.  ",Полный день,"[{'name': 'Linux'}, {'name': 'JavaScript'}, {'name': 'PHP'}, {'name': 'HTML'}, {'name': 'jQuery'}]","По условиям: Офис в 15 мин. ходьбы от м. Преображенская площадь, в н.вр. - большей частью на дистанционной работе;Прекрасный профессиональный коллектив;Интересный проект, возможность участвовать в решении интересных задач в масштабах страны;ДМС, Чай/кофе/снеки в офисе, своя футбольная команда."
5396,5396,,КСК-Эйч Ар,"Крупная глобальная компания, один из лидеров мирового рынка в области бизнес-консалтинга и интеграции бизнес-процессов в поиске <em>Frontend</em> разработчика в свою команду.   ",,Проектная работа,От 1 года до 3 лет,,,fontend developer (javascript),2020-10-14T12:22:22+0300,"Требования: Опыт в коммерческой разработке от 2-х лет;Знание Javascript, будет плюсом, если это ES6+;Свободное владение HTML5, CSS3, Bootstrap, JQuery,Уверенная работа с React, Redux, или с Vue или Angular;Умение писать на typescript или строго типизированных языках.      ",Полный день,"[{'name': 'MongoDB'}, {'name': 'CSS'}, {'name': 'jQuery'}, {'name': 'HTML5'}, {'name': 'CSS3'}, {'name': 'JavaScript'}, {'name': 'Bootstrap'}, {'name': 'react'}, {'name': 'redux'}]",
5563,5563,,ProfiStaff,В российскую компанию-разработчик прикладного офисного ПО требуется «Front-end JavaScript разработчик».   ,,Полная занятость,От 3 до 6 лет,230000.0,,front-end javascript разработчик,2020-09-28T14:50:38+0300,"Требования:   Высшее техническое образование.Опыт разработки на JavaScript от 3-х лет.Уверенное знание HTML5, CSS3 и SCSS.Приветствуется знание npm/yarn, webpack, gulp.   ",Удаленная работа,"[{'name': 'JavaScript'}, {'name': 'HTML5'}]","Условия:   Оформление по ТК РФ.Оклад до 230.000 рублей на руки. Конкретная сумма обсуждается индивидуально с кандидатом, в зависимости от его опыта и знаний.Гибкое начало рабочего дня.Удаленная работа или работа в офисе (г. Москва).Работа по Scrum-методологии с интересными проектами, доступными многомиллионному количеству пользователей."
5778,5778,Москва,"ЗащитаИнфоТранс, ФГУП","ФГУП «ЗащитаИнфоТранс» — ведущий системный интегратор транспортной отрасли России в области транспортной и информационной безопасности, а также внедрения информационных технологий. Компания решает задачи, связанные с обеспечением безопасности на транспорте, информационной и физической защитой объектов, их аттестацией по требованиям безопасности, аудитом и обслуживанием. Головной офис компании расположен в Москве, также имеются филиалы в г. Санкт-Петербурге, Екатеринбурге, Хабаровске. ","Обязанности: Разработка клиентской части новых и существующих продуктов компании.Участие в проектах по поддержке и разработке приложений (информационных систем).Доработка, рефакторинг и поддержка информационных систем. ",Полная занятость,От 1 года до 3 лет,,,fullstack разработчик .net/ c#/ javascript,2020-10-06T15:46:00+0300,"ФГУП «ЗащитаИнфоТранс» — ведущий системный интегратор транспортной отрасли России в области транспортной и информационной безопасности, а также внедрения информационных технологий. Компания решает задачи, связанные с обеспечением безопасности на транспорте, информационной и физической защитой объектов, их аттестацией по требованиям безопасности, аудитом и обслуживанием. Головной офис компании расположен в Москве, также имеются филиалы в г. Санкт-Петербурге, Екатеринбурге, Хабаровске. ",Полный день,"[{'name': 'JavaScript'}, {'name': 'jQuery'}, {'name': 'PostgreSQL'}, {'name': 'C#'}, {'name': 'ASP.NET'}, {'name': 'XML'}, {'name': 'HTML'}, {'name': 'CSS'}, {'name': '.NET Framework'}, {'name': 'Entity Framework'}]","Условия работы: Официальное оформление в соответствии с ТК РФ (оплата больничных и отпусков).Дополнительное материальное вознаграждение к отпуску ежегодно.Программа ДМС после прохождения испытательного срока (включает стоматологию и полис для выезжающих за рубеж).График работы 5/2, возможность выбрать время начала рабочего дня.Возможность дополнительного обучения за счет компании и карьерного роста.Уютный офис с зонами отдыха и кухней, комфортное рабочее место, офис находится в пешей доступности от метро Тульская на территории Даниловской Мануфактуры."
5912,5912,,Экоокна,,"Обязанности: Доработка и развитие специализированного оконного софта (софта для построения светопрозрачных конструкций) под нужды компании (CAD - система).Участие в анализе требований и их уточнение.Введение в эксплуатацию.Взаимодействие с другими командами проекта (Софт написан внешнем разработчиком на JS, есть документация и поддержка со стороны разработчика).Консультирование пользователей ",Полная занятость,От 1 года до 3 лет,,,javascript developer,2020-09-28T13:32:17+0300,"Требования: Высшее образование в области ИТ, смежной технической области (инженерной, математика, физика).Отличное знание JavaScript (непосредственно, без фреймворков).Опыт работы в NodeJS, CouchDB.Умение работать (знание) фреймворков: Paper.js.Знакомство с библиотеками: Reace. Dhemlx. ",Удаленная работа,"[{'name': 'JavaScript'}, {'name': 'Node.js'}, {'name': 'CouchDB'}, {'name': 'Paper.js'}, {'name': 'Reace'}, {'name': 'Dhemlx'}, {'name': 'программирование'}, {'name': 'Разработка ПО'}]","Условия работы: Работа удаленно, с посещением одного из офисов по запросу руководителяЗаработная плата по итогам собеседованияБольшое количество новых интересных задач"
6011,6011,,TradeTheNews.com,"<em>Required work experience: more than 6 years, ",,Полная занятость,Более 6 лет,3800.0,2500.0,"remote senior full-stack developer (c#, .net, ms-sql, javascript)",2020-10-15T18:21:31+0300,,Удаленная работа,"[{'name': 'C#'}, {'name': 'CSS'}, {'name': 'HTML'}, {'name': 'SPA frameworks'}, {'name': '.NET Framework'}, {'name': 'SQL'}, {'name': 'MS SQL'}, {'name': 'Webapi'}, {'name': 'Typescript'}, {'name': 'ReactJS'}, {'name': 'websocket'}, {'name': 'JavaScript'}, {'name': 'ASP.NET'}, {'name': 'SignalR'}, {'name': 'MVC'}]",
6139,6139,,Лига Цифровой Экономики,У нас стартует новый и интересный проект по разработке с нуля сервиса для крупного государственного Заказчика. Проект по системе учета и электронному документообороту для выхода на международный уровень. Сейчас мы в поиске Frontend-разработчика. ,Обязанности: Рефакторинг и оптимизация верстки и кода;Участие в разработке новых и существующих проектов компании;Участие в развитии собственных библиотек компании;Адаптивная и кроссбраузерная верстка. ,Полная занятость,От 1 года до 3 лет,,,frontend-разработчик javascript (vue.js),2020-10-06T11:49:27+0300,"Требования: Отличное знание одного из современных frontend фреймворков (мы используем Vue 2 (опыт с React/Angular приемлем);Прекрасное знание JavaScript (es5/es6/es7: классы, импорты декораторы, arrow-функции, генераторы, промисы);Опыт работы с Git, продуктами Atlassian (Jira), Rest API;Уверенные знания HTML5/CSS3 c его препроцессорами, преимущественно Sass.",Полный день,[{'name': 'JavaScript'}],
6349,6349,,РАСЧЕТНЫЕ РЕШЕНИЯ,Инновационная компания ,,Полная занятость,От 3 до 6 лет,,,frontend-разработчик (javascript),2020-10-15T10:08:03+0300,"Требования: Уверенное владение HTML5, CSS3, JavascriptОпыт верстки по методологии БЭМОпыт использования одного или нескольких фреймворков: VueJS, AngularОпыт использования препроцессоров Pug, stylusВладение такими инструментами как gulp, webpack, babel, eslint, sass/lessПонимание принципов клиент-серверных приложений и RESTful архитектурыПонимание принципов UX и опыт их применения ",Полный день,[],"Условия: Достойная &quot;белая&quot; заработная платаГрафик работы 5/2, c 9:00 до 18:00 либо с 10:00 до 19:00Комфортное рабочее место в БЦ &quot;Варшарка SKY&quot;, м. ЮжнаяЧай, кофе, ДМС"
6417,6417,,Luxoft,,,Полная занятость,Более 6 лет,,,senior javascript react developer,2020-09-30T07:49:56+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Git'}, {'name': 'MongoDB'}, {'name': 'Linux'}, {'name': 'HTML5'}, {'name': 'React'}]",
6691,6691,,Mongoose,"Всем привет! Мы - Mongoose, агентство на фриланс платформе Upwork. Наша команда активно растёт (с нами на данный момент работает 8 разработчиков) и мы ищем программистов, желающих участвовать в проектной работе с международными заказчиками. ",,Полная занятость,От 1 года до 3 лет,160000.0,30000.0,node.js/react/javascript developer,2020-09-27T19:51:45+0300,,Гибкий график,"[{'name': 'Node.js'}, {'name': 'JavaScript'}, {'name': 'PostgreSQL'}, {'name': 'Английский язык'}, {'name': 'React.js'}, {'name': 'Vue.js'}, {'name': 'Express.js'}]","Условия:  Работа полностью удалённая, график гибкий, но не менее 5-6ч в день. Возможна ночная работа.  Возможна оплата в долларах и в рублях.  Доход не фиксированный; зависит от вашей успешности на Upwork.  На собеседовании расскажем о нас, о том, как проходит работа, ответим на все вопросы.  Пожалуйста, опишите в своём резюме конкретно ваши достижения - что вы сделали."
6702,6702,Москва,Смартплеер,,,Полная занятость,От 1 года до 3 лет,90000.0,50000.0,javascript разработчик,2020-09-29T16:47:47+0300,"Требования: уверенное знание JavaScript, HTML5, CSS;умение оценивать задачи и соблюдать сроки;умение разбираться и работать с текущим кодом. ",Полный день,[],
7145,7145,Москва,Перформикс,"Мы — компания-разработчик линейки приложений AdGuard (adguard.com). Главная задача AdGuard — это защита от интернет-рекламы, трекинга, фишинга и других веб-угроз. Экосистема AdGuard состоит из браузерных расширений, десктопных и мобильных приложений, DNS сервисов. Аудитория пользователей — более 30 млн человек по всему миру. Мы ищем Javascript-разработчика для работы над нашими продуктами. В его обязанности будет входить разработка и поддержка приложений на React/Vue, браузерных расширений и десктопных приложений. ","Мы — компания-разработчик линейки приложений AdGuard (adguard.com). Главная задача AdGuard — это защита от интернет-рекламы, трекинга, фишинга и других веб-угроз. Экосистема AdGuard состоит из браузерных расширений, десктопных и мобильных приложений, DNS сервисов. Аудитория пользователей — более 30 млн человек по всему миру. Мы ищем Javascript-разработчика для работы над нашими продуктами. В его обязанности будет входить разработка и поддержка приложений на React/Vue, браузерных расширений и десктопных приложений. ",Полная занятость,От 3 до 6 лет,220000.0,140000.0,javascript разработчик,2020-10-12T20:03:23+0300,,Полный день,[],"Условия, которые мы предлагаем: белая заработная плата, индексация в соответствии с профессиональным ростомкомфортный офис в г. Москве (теннисный стол, спортзал) в 5 минутах ходьбы от метро Тульскаяспортивные занятия и занятия по английскому языку в офисеДМС после испытательного срока"
7214,7214,Москва,БВТ БАРЬЕР РУС,,,Полная занятость,От 3 до 6 лет,,,разработчик мобильных приложений (javascript),2020-10-13T15:07:17+0300,,Гибкий график,[],
7313,7313,,ИКС-ПРО,В связи расширением отдела разработки открывается вакансия JS разработчика. ,Обязанности: Разработка и поддержка существующих проектов. ,Полная занятость,От 1 года до 3 лет,180000.0,130000.0,fullstack javascript developer (middle/senior),2020-10-15T10:55:20+0300,Требования: Уверенное знание JavaScript;Владение одним из frontend-фреймворков (Angular/Vue.js/React);Разработка backend-части на Node.JS;Знание SQL баз данных;Владение системой контроля версий Git. ,Полный день,"[{'name': 'JavaScript'}, {'name': 'HTML'}, {'name': 'CSS'}, {'name': 'PostgreSQL'}, {'name': 'Git'}, {'name': 'HTML5'}, {'name': 'ООП'}, {'name': 'CSS3'}, {'name': 'SQL'}, {'name': 'Ajax'}, {'name': 'AngularJS'}, {'name': 'Vue.js'}]","Условия: Работа в стабильной компании, более 10 лет на рынке.Оформление по ТК РФ;Оплачиваемые отпуска и больничные листы;Заработная плата 2 раза в месяц;График работы 5/2;Молодой и энергичный коллектив!ПремииОплата обедовИ многое многое другое!"
7348,7348,,АДВ,"АДВ — ведущая рекламная группа России, партнер международных холдингов IPG и Havas. Рекламная группа АДВ – это 2000 сотрудников, 20 рекламных агентств. Более 20 лет мы создаем и развиваем решения и технологии, призванные построить прозрачную связь между инвестициями в маркетинг и продажами. АДВ Lab – дивизион, где создаются уникальные технологичные продукты на стыке big data и AI. Эти продукты меняют рекламную индустрию и облегчают работу сотрудников агентств.     ",,Полная занятость,От 1 года до 3 лет,,,разработчик javascript ( js+mssql),2020-10-14T13:37:47+0300,,Полный день,"[{'name': 'JavaScript'}, {'name': 'JSON'}, {'name': 'XML'}, {'name': 'HTML'}, {'name': 'ASP.NET'}, {'name': 'MS SQL'}]",
7596,7596,Москва,Comindware,,"Обязанности: разработка и сопровождение современного UI;развитие библиотеки UI компонентов;активное участие в развитии платформы корпоративных приложений;участие в проектировании модулей платформы;разработка модульных, интеграционных и нагрузочных тестов. ",Полная занятость,Нет опыта,80000.0,40000.0,junior-developer javascript,2020-10-14T19:42:17+0300,"Требования к кандидату: знания и опыт работы с JavaScript;понимание структур данных и хорошая алгоритмическая подготовка;базовые навыки дизайна архитектуры приложений;понимание MV* архитектур, принципов и шаблонов проектирования;сверх-способность к быстрому обучению;неутолимый голод решения сложных технических задач;жажда расти профессионально и обучаться;технический английский. ",Полный день,"[{'name': 'JavaScript'}, {'name': 'Backbone'}, {'name': 'HTML'}, {'name': 'CSS'}, {'name': 'C#'}, {'name': 'Git'}]","Условия работы: 100% белая заработная плата по итогам собеседования.возможность получить опыт разработки высокотехнологичных программных продуктов, не имеющих прямых аналогов во всем мире;сплоченная команда профессионалов;комфортное рабочее место;комплексная медицинская страховка (ДМС);автовладельцам - парковочное место на территории бизнес-центра."
7600,7600,,Route4Me,,"Обязанности:<br />• Проектирование, разработка и внедрение новых системных компонентов<br />• Рефакторинг, оптимизация существующего кода",Полная занятость,От 3 до 6 лет,4000.0,2000.0,senior javascript developer,2020-10-13T21:25:26+0300,"Требования:<br />• 5+ лет практического опыта с JavaScript<br />• Критическое, системное мышление, SOLID, UML<br />• Знание ES6+, TypeScript (знание ООП на экспертном уровне)<br />• Опыт работы с Vue.js и Vuetify<br />• Опыт работы с препроцессорами CSS (SCSS, Less и т. д.);<br />• Знание jQuery<br />• Умение работать с Github, Jira, NPM<br />• Опыт настройки Webpack, Babel, eslint<br />• Опыт работы с REST, RPC ",Удаленная работа,"[{'name': 'CSS'}, {'name': 'ООП'}, {'name': 'Less'}, {'name': 'jQuery'}, {'name': 'JavaScript'}, {'name': 'UML'}, {'name': 'PHP'}]",
7729,7729,,Фудтроникс,"Мы разрабатываем роботизированную кофейню FIBBEE, создаем свою сеть и меняем правила игры на рынке ритейла и кофе. У нас широко используется Javascript и на сервере и на клиенте, и сейчас мы ищем опытного Javascript разработчика в нашу команду. ",,Полная занятость,От 3 до 6 лет,,150000.0,fullstack javascript developer,2020-10-12T22:11:57+0300,"Требования:  Уверенное знание JavaScript ES6+; Понимание паттернов проектирования распределённых приложений;Опыт backend-разработки под Node.js и хорошее его знание, понимание масштабирования и узких мест;Приветствуется опыт верстки сложных макетов HTML/CSS (SASS/SCSS);Умение пользоваться Git-ом и опыт работы в команде;Большим плюсом будет творческий подход к решению задач, амбициозность, участие в олимпиадах и open-source проектах. ",Полный день,"[{'name': 'JavaScript'}, {'name': 'Node.js'}, {'name': 'Git'}, {'name': 'PostgreSQL'}, {'name': 'Sass'}, {'name': 'react'}, {'name': 'redux'}, {'name': 'HTML'}, {'name': 'SQL'}, {'name': 'ООП'}, {'name': 'Linux'}]","Условия: Работа в небольшом, молодом и активном коллективе;Офис расположен недалеко от м. Полежаевская/МЦК Хорошево;Гибкий график, если что-то можно сделать удаленно — не обязательно приходить в офис, но желательно не реже раза в неделю;Никакой бюрократии;С вами будут работать инженеры и разработчики первой в России роботизированной кофейни, при желании вы можете принимать участие в проектировании и программировании микроконтроллеров, управляющих реальным железом - шаговыми двигателями, насосами и т.д"
7810,7810,,Смартплеер,"Крупная компания с весомым опытом и репутацией открывает новое направление - Разработка уникального глобального программного обеспечения/продукта для сферы Digital Signage. Мы ищем амбициозных, желающих создавать реальный глобальный продукт для b2b сектора, профессионалов. Smartplayer - программное обеспечение для централизованной загрузки видео/аудио контента на мультимедийные устройства отображения, а также web-редактор для самостоятельного составления мультитач проектов.   <br />",,Полная занятость,От 1 года до 3 лет,150000.0,60000.0,"web разработчик (front-end, react js, javascript)",2020-09-29T16:48:26+0300,"Требования: опыт работы front-end разработчиком от года;уверенное знание JavaScript, HTML5, CSS;опыт разработки на React JS.умение оценивать задачи и соблюдать сроки;умение разбираться и работать с текущим кодом.   Будет плюсом: npm, es6, webpack, redux, react;опыт работы с Websocket и библиотекой Socket.io;опыт работы с git, понимание git-flow;опыт работы с SASS/LESS;знания основных шаблонов проектирования и умение их применить там где нужно;опыт работы с REST API, JSON;   ",Полный день,"[{'name': 'react'}, {'name': 'es6'}, {'name': 'webpack'}, {'name': 'redux'}, {'name': 'JavaScript'}, {'name': 'CSS'}, {'name': 'HTML5'}, {'name': 'Git'}, {'name': 'HTML'}]",
7945,7945,Москва,Научный логистический центр,,,Полная занятость,От 1 года до 3 лет,,140000.0,"программист разработчик javascript, vue.js",2020-09-16T12:32:15+0300,"Требования: Опыт использования стека технологий: JavaScript, CSS, HTML5Vue.JS, Nuxt Методология гибкой разработки, управление версиями (GitLab)Умение разбираться в чужом кодеЖелание изучать новые технологии   ",Полный день,[],
8054,8054,,StormWall™,<em>,,Полная занятость,От 1 года до 3 лет,,,javascript backend developer (удаленная работа),2020-10-01T12:47:10+0300,,Удаленная работа,"[{'name': 'JavaScript'}, {'name': 'MongoDB'}, {'name': 'Git'}, {'name': 'MySQL'}, {'name': 'Node.js'}, {'name': 'typescript'}]",
8073,8073,Москва,РТИ,,"Обязанности: Создание сложных UIПроведение code rewiewСоздание базовой функциональности форм ввода, отчетов и элементов управленияСоздание и поддержание общих принципов разработки UI ",Полная занятость,От 3 до 6 лет,,,ведущий программист javascript,2020-10-02T18:41:26+0300,"Требования: Опыт работы от 3 летВысшее образование (техническое/IT)Опыт успешной разработки (JavaScript; Angular 8)Знание основных алгоритмов и паттерновЗнание английского языка на уровне чтения технической документацииВладение инструментами совместной разработки и сборки ПО (Jira, Confluence, GitLab) ",Полный день,"[{'name': 'AngularJS'}, {'name': 'JavaScript'}]","Условия:  У нас множество интересных задач. Став частью нашей команды, Вы будете участвовать в реализации проектов, качественно меняющих подходы к управлению государством и бизнесом  Достойная оплата за эффективный труд  Дружный коллектив единомышленников Рабочее место: г. Москва, ул. 8-го Марта"
8131,8131,,Сбербанк,"МЫ Центр Корпоративных Решений – Дивизион корпоративного блока Сбербанка, отвечающий за все виды удаленного обслуживания юридических лиц. Мы объединяем несколько контактных центров по всей стране, общей численностью более 4000 человек. В тоже время, мы - это команда более чем 150 ИТ специалистов, которые создают новые технологические решения, используя при этом все современные инженерные практики – Agile/DevOps/CI/CD/Автотесты и так далее. В команду разработки Базы знаний, ищем сильного фронтенд разработчика, который сможет взять на себя задачу написания фронта с нуля для нового веб приложения. Наш продукт – это система, которая является хранилищем данных о всех продуктах Банка для юридических лиц, базу знаний активно используют сотрудники отделений и контактного центра в своей работе, там они всегда могут найти актуальную информацию и правильно проконсультировать клиента. Для дальнейшего развития продукта мы приняли решение полностью изменить технологическую платформу, это требуется в связи с сильным расширением количества пользователей, базой знаний будут пользоваться как все сотрудники Банка, так и все компании Экосистемы, а также из-за новых требований пользователей, которые реализовать на текущей платформе затруднительно. Финальным шагом в создании новой Базы знаний будет вывод данного продукта на рынок. О стеке на frontend:<br />JavaScript (es6+), React (15), Redux;<br />Webpack (4), TypeScript 2+, PostCSS;<br />NodeJS (8) ",,Полная занятость,Нет опыта,,,javascript-разработчик (react),2020-09-24T18:31:18+0300,Требования:<ul><li>Опыт разработки на JavaScript;</li><li>Опыт работы в команде;</li><li>Знание React;</li></ul> ,Полный день,[],
8258,8258,,Гарант,"Обязанности: - Разработка новых веб-сервисов компании. - Доработка и поддержка существующих решений. - Кросс-браузерная адаптивная вёрстка веб-компонентов. <br />Требования: - Высшее, неоконченное высшее (последний курс) образование по специальности информационные технологии. - Опыт работы в разработке. Хорошее знание HTML, CSS. Знание современных стандартов Javascript ES5+. - Умение работать с TACK-раннерами и системами сборки (Gulp, Webpack). - Владение системой контроля версий GIT. Опыт написания Unit-тестов. Способность разбираться и работать с чужим кодом. - Приветствуется наличие активного профиля на Github. <br />Условия: - График работы: полная занятость. Возможна как офисная, так и удаленная работа (с появлением в офисе 1-2 раза в месяц). - Офис в шаговой доступности от м. Ломоносовский проспект на территории МГУ им. Ломоносова. - Заработная плата: до 115000 руб. gross в месяц по результатам собеседования. - Соблюдение ТК РФ (оформление в штат, оплата отпусков и больничных листов).","Обязанности: - Разработка новых веб-сервисов компании. - Доработка и поддержка существующих решений. - Кросс-браузерная адаптивная вёрстка веб-компонентов. <br />Требования: - Высшее, неоконченное высшее (последний курс) образование по специальности информационные технологии. - Опыт работы в разработке. Хорошее знание HTML, CSS. Знание современных стандартов Javascript ES5+. - Умение работать с TACK-раннерами и системами сборки (Gulp, Webpack). - Владение системой контроля версий GIT. Опыт написания Unit-тестов. Способность разбираться и работать с чужим кодом. - Приветствуется наличие активного профиля на Github. <br />Условия: - График работы: полная занятость. Возможна как офисная, так и удаленная работа (с появлением в офисе 1-2 раза в месяц). - Офис в шаговой доступности от м. Ломоносовский проспект на территории МГУ им. Ломоносова. - Заработная плата: до 115000 руб. gross в месяц по результатам собеседования. - Соблюдение ТК РФ (оформление в штат, оплата отпусков и больничных листов).",Полная занятость,Нет опыта,115000.0,81000.0,web-разработчик (javascript),2020-10-15T09:13:05+0300,"Обязанности: - Разработка новых веб-сервисов компании. - Доработка и поддержка существующих решений. - Кросс-браузерная адаптивная вёрстка веб-компонентов. <br />Требования: - Высшее, неоконченное высшее (последний курс) образование по специальности информационные технологии. - Опыт работы в разработке. Хорошее знание HTML, CSS. Знание современных стандартов Javascript ES5+. - Умение работать с TACK-раннерами и системами сборки (Gulp, Webpack). - Владение системой контроля версий GIT. Опыт написания Unit-тестов. Способность разбираться и работать с чужим кодом. - Приветствуется наличие активного профиля на Github. <br />Условия: - График работы: полная занятость. Возможна как офисная, так и удаленная работа (с появлением в офисе 1-2 раза в месяц). - Офис в шаговой доступности от м. Ломоносовский проспект на территории МГУ им. Ломоносова. - Заработная плата: до 115000 руб. gross в месяц по результатам собеседования. - Соблюдение ТК РФ (оформление в штат, оплата отпусков и больничных листов).",Полный день,"[{'name': 'JavaScript'}, {'name': 'Git'}, {'name': 'CSS'}, {'name': 'HTML'}, {'name': 'CSS3'}]","Обязанности: - Разработка новых веб-сервисов компании. - Доработка и поддержка существующих решений. - Кросс-браузерная адаптивная вёрстка веб-компонентов. <br />Требования: - Высшее, неоконченное высшее (последний курс) образование по специальности информационные технологии. - Опыт работы в разработке. Хорошее знание HTML, CSS. Знание современных стандартов Javascript ES5+. - Умение работать с TACK-раннерами и системами сборки (Gulp, Webpack). - Владение системой контроля версий GIT. Опыт написания Unit-тестов. Способность разбираться и работать с чужим кодом. - Приветствуется наличие активного профиля на Github. <br />Условия: - График работы: полная занятость. Возможна как офисная, так и удаленная работа (с появлением в офисе 1-2 раза в месяц). - Офис в шаговой доступности от м. Ломоносовский проспект на территории МГУ им. Ломоносова. - Заработная плата: до 115000 руб. gross в месяц по результатам собеседования. - Соблюдение ТК РФ (оформление в штат, оплата отпусков и больничных листов)."
