,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
7694,7694,,JetBrains,"В декабре 2017 года мы выпустили первую версию среды разработки для Go — GoLand. IDE отлично справляется с разработкой на локальной машине, но ей всё ещё недостаёт возможности разработки и запуска на удалённых машинах по SSH, в Докере, WSL, в облаках. Для имплементации этих возможностей нам нужны разработчики. Задача не ограничивается поддержкой удалённых серверов в Go. Следующий шаг — разработать качественный API для разных языков и разных удалённых систем и привить его в языки во всех IDE на платформе IntelliJ. Идеальный кандидат программирует на Java, не отчаивается при необходимости сделать пользовательский интерфейс. Умеет разрабатывать многопоточные приложения на Java и имеет практический опыт работы с Docker и разработкой приложений, которые разворачиваются в облачных сервисах. Важно быть ответственным, придумывать и делать как скучные, так и веселые штуки. ",,Полная занятость,От 3 до 6 лет,,250000.0,"senior java developer (remote servers, goland)",2020-10-07T16:43:41+0300,,Гибкий график,[],
