,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
10,10,Москва,Leadtop,,,Полная занятость,От 3 до 6 лет,150000.0,,программист 1с ут,2020-10-14T12:12:19+0300,"Чем будешь заниматься Поддержка и небольшая доработка конфигурации 1С УТ 11 под бизнес требования компании. Документирование проектных изменений, вносимых в базу. Написание инструкций по работе с внедренными модулями. Анализ ошибок. Консультация и поддержка пользователей в 1С УТ 11. ",Полный день,[{'name': '1С: Управление Торговлей'}],
29,29,Москва,Home Shopping Russia,,,Полная занятость,От 1 года до 3 лет,,,php-программист,2020-10-14T11:09:39+0300,,Полный день,"[{'name': 'PHP'}, {'name': 'MySQL'}, {'name': 'PostgreSQL'}, {'name': 'ООП'}]",
39,39,,БИГ ГЕЙМ ФРИКС,,,Полная занятость,От 3 до 6 лет,150000.0,90000.0,middle unity developer / программист unity,2020-10-14T18:55:20+0300,"Требования:  Опыт разработки мобильных игр на Unity3D не менее 2 лет;  Хорошее знание C#; Умение писать читабельный код без ошибок, следуя общим стандартам программирования и особенностям проекта;  Умение разбираться в чужом коде;  Знание распространенных алгоритмов;  Знание паттернов проектирования;  Хорошее знание математической базы;  Владение системами контроля версий (git);  Английский язык на уровне чтения технической литературы.  ",Полный день,"[{'name': 'Unity'}, {'name': 'Java'}, {'name': 'Git'}, {'name': 'C#'}, {'name': 'C++'}]",
63,63,Москва,Информконтакт,,"Обязанности: Разработка программного обеспечения согласно проекту и/или техническому заданию;Решение технических проблем, возникающих в ходе разработки программного обеспечения;Сопровождение (исправление ошибок) внедренного программного обеспечения;Корректировка (доработка, реструктуризация) разработанного (внедренного) программного обеспечения на основе данных, полученных в ходе тестирования и/или эксплуатации. ",Полная занятость,От 3 до 6 лет,,100000.0,программист-разработчик sql,2020-09-28T11:14:00+0300,,Полный день,"[{'name': 'Oracle Pl/SQL'}, {'name': 'SQL'}, {'name': 'PostgreSQL'}, {'name': 'Работа с базами данных'}]",
65,65,,"ЭФКО, Управляющая компания",,Обязанности: диагностика работы адаптеров шины ESB IBM;разработка адаптеров для шины ESB IBM на языке Java;разработка интеграционных модулей для MS Integration services;разработка небольших веб-приложений на Java. ,Полная занятость,Нет опыта,,,программист java,2020-10-14T09:59:21+0300,"Требования: высшее инженерно-техническое;знание основ Java, протоколов REST, SOAP, SOA;опыт работы с форматами XML, JSON,CSV;опыт работы с XSD, XSLT, MS Integration services;язык запросов SQL и TSQL. ",Полный день,"[{'name': 'XML/Xslt'}, {'name': 'Java'}, {'name': 'SOAP'}, {'name': 'XML'}, {'name': 'REST'}]","Условия: рабочее место: Москва, ул. Овчинниковская набережная (м.Новокузнецкая);своевременная заработная плата (обсуждается по результатам интервью);сплоченная команда;возможность последующего развития и роста."
109,109,,Staffmix,,"Обязанности:  Доработка систем для автоматизации предприятий (управление складом, транспортом, производством);Обработка заявок по электронной почте, предоставление консультаций по работе ПО;Диагностика инцидентов, возникших у клиентов при эксплуатации ПО;Обновление версий ПО, установленного у заказчика.<br /><br />",Полная занятость,От 1 года до 3 лет,,,программист ms sql,2020-09-18T16:43:46+0300,"Требования:  Высшее образование;Опыт работы в разработке от 2-х лет;Знание MS SQL Server 2005-2016;Хорошее знание Transact-SQL (T-SQL);Написание хранимых процедур, функций, запросов;Умение разбираться в чужом коде. ",Полный день,[],"Условия:  Офис- м. Перово;Рабочий день с 9:00 до 18:00, оформление по ТК РФ;Предполагается рассмотреть несколько форматов работы- полностью удаленный, частичное совмещение работы из дома и офиса;Участие в уникальных для России проектах внедрения с высоким уровнем роботизации и применением инновационных решений!<br /><br />"
110,110,Зеленоград,Агропромкомплектация,,"Обязанности: Внедрение и сопровождение информационных систем на платформе 1С (Бухгалтерия, Финансист, Консолидация, Управление холдингом);Разработка нового функционала в соответствии с требованиями;Участие совместно с аналитиками в постановке задачи (составлении ТЗ) в части технической экспертизы задачи;Настройка обменов между конфигурациями и с внешними системами;Написание и доработка существующих отчетов, обработок, создание печатных форм;Участие в проектах. ",Полная занятость,От 1 года до 3 лет,,150000.0,программист 1c (финансовые системы),2020-09-29T16:14:25+0300,"Обязанности: Внедрение и сопровождение информационных систем на платформе 1С (Бухгалтерия, Финансист, Консолидация, Управление холдингом);Разработка нового функционала в соответствии с требованиями;Участие совместно с аналитиками в постановке задачи (составлении ТЗ) в части технической экспертизы задачи;Настройка обменов между конфигурациями и с внешними системами;Написание и доработка существующих отчетов, обработок, создание печатных форм;Участие в проектах. ",Полный день,"[{'name': '1С программирование'}, {'name': '1С: Бухгалтерия'}, {'name': '1С: Предприятие 8'}, {'name': 'Обновление конфигурации 1С'}]","Условия: Офис в г. Зеленоград, бизнес-центр &quot;Савелки&quot;;Оформление согласно ТК РФ;График работы 5/2 (офис);Возможность профессионального роста."
113,113,,Телекомпания «СТРИМ»,,"Обязанности: Создание и управление проектамиОбеспечение технической поддержкой существующие проектыСоблюдение конфиденциальности данныхАнализ производительности программных продуктов и принятие мер по устранению недостатков, связанных с производительностьюАнализ совместимости новых технологий с существующими разработкамиВедение учета выполненных работНаписание кода и отладка программ с использованием соответствующих программных средств и аппаратных средств, баз данных и технологий программирования, принятых в компанииУточнение требований и выпуск финальных программТестирование и разработка модификаций программОбучаемостьСтаж работы не менее 3-ех лет ",Полная занятость,От 3 до 6 лет,,149425.0,разработчик-программист приложений (со знанием языка программирования unity),2020-10-14T17:07:25+0300,Требования:  Опыт работы в сфере кино- телепроизводства  Знать в совершенстве язык программирования Unity  Высшее образование  ,Полный день,[],Условия: График работы 5/2 с 10 .00 до 19.00
122,122,Москва,"НАМИ, ФГУП",,"Обязанности: Разработка математических моделей систем управления кузовной электроникой в среде MATLAB Simulink;Разработка встраиваемого ПО микроконтроллеров на С;Проведение калибровочных работ и испытаний;Разработка ТЗ, ТТ, ТУ, ТТК по ЕСКД, ГОСТ, ОСТ и др. стандартам;Разработка электрических принципиальных схем и схем соединений оборудования;Внутрисхемная отладка драйверного и прикладного ПО;Проведение тестов программных модулей на соответствие стандартам и требованиям;Составление отчетных документов по результатам выполненных работ. ",Полная занятость,От 1 года до 3 лет,,,инженер-программист /инженер-электроник,2020-09-21T16:29:29+0300,"Обязанности: Разработка математических моделей систем управления кузовной электроникой в среде MATLAB Simulink;Разработка встраиваемого ПО микроконтроллеров на С;Проведение калибровочных работ и испытаний;Разработка ТЗ, ТТ, ТУ, ТТК по ЕСКД, ГОСТ, ОСТ и др. стандартам;Разработка электрических принципиальных схем и схем соединений оборудования;Внутрисхемная отладка драйверного и прикладного ПО;Проведение тестов программных модулей на соответствие стандартам и требованиям;Составление отчетных документов по результатам выполненных работ. ",Полный день,[],"Условия: График работы 5/2, с 9.00 до 18.00;Оформление по ТК РФ (трудовая книжка, стабильная белая заработная плата, отпуск и т.д.);Находимся между м. Петровско-Разумовская и м. Водный стадион, в шаговой доступности от МЦК Лихоборы"
131,131,Москва,"Единая электронная торговая площадка, АО (группа ВТБ)",,"Обязанности: Развитие функционала площадки;Повышение надежности и отказоустойчивости систем;Сопровождение существующих систем;Проработка вопросов безопасности, защита от НСД и уменьшение объема НДВ (по запросам СБ) ",Полная занятость,От 3 до 6 лет,,,php-программист,2020-10-14T16:18:32+0300,"Требования: Опыт разработки и сопровождения продукта на PHP в команде от 3 лет;Опыт работы с Zend Framework, Symfony, Yii (либо с аналогичным фреймворком) от полугода;Хорошее знание SQL, сложных запросов, знание оптимизации SQL-запросов;Знание PostgreSQL последних версий является плюсом;Знание и понимание принципов криптографии и работы с электронной подписью приветствуется ",Полный день,"[{'name': 'PHP'}, {'name': 'Zend Framework'}, {'name': 'PostgreSQL'}, {'name': 'Symfony'}, {'name': 'Ext JS'}, {'name': 'Drupal API'}]","Условия: Команда профессионалов;Работа в Scrum команде;Корпоративное обучение, выставки, участие в конференциях (при необходимости);Фиксированный оклад обсуждается индивидуально (есть бонусная система);Официальное оформление и стабильный доход;Социальные гарантии в соответствии с законом;График работы 5\2 (с 9 до 18);Возможность профессионального и карьерного роста;Отсутствие дресс-кода"
173,173,Москва,"НАМИ, ФГУП",,,Полная занятость,От 1 года до 3 лет,,,инженер - программист с++,2020-09-27T23:36:14+0300,"Требования: Образование высшее техническое, высшее математическое;Опыт разработки приложений на С++;Стек технологий: Qt/OpenGL;Опыт работы от 1 года;Быстрая обучаемость, неконфликтность. ",Полный день,[],"Условия: Дружный коллектив;Профессиональный рост;Крупная отечественная компания;Оформление по ТК РФ, оплачиваемый отпуск и больничный;Полный рабочий день, 5-ти дневная рабочая неделя, с 9-18;Находимся между метро Петровско-Разумовской и Водным стадионом, в шаговой доступности от МЦК Лихобры."
214,214,Москва,Спарго Технологии,,"Обязанности: 1) Обеспечение бесперебойной работы баз данных PostgreSQL, SQL, GP в условиях высоких нагрузок; Высокая доступность;Горизонтальное масштабирование;Профилактические работы (индексы, статистики и др.). 2) Выстраивание процессов непрерывного мониторинга состояния вверенных систем (нагрузка, доступность); 3) Выявление &quot;горячих данных&quot;, поиск узких мест, помощь разработчикам в оптимизации запросов к БД. ",Полная занятость,От 1 года до 3 лет,,,программист субд postgresql,2020-10-13T17:30:01+0300,"Требования: PostgreSQL, MS SQL;Знание PL/pgSQL;Знание Linux-систем в объеме, достаточном для администрирования PostgereSQL;Знание Windows-систем в объеме, достаточном для администрирования IIS;опыт работы в ИТ - компании, специализирующихся в разработке ПО для заказчиков вне компании. ",Удаленная работа,"[{'name': 'PostgreSQL'}, {'name': 'MS SQL'}, {'name': 'Администрирование БД'}]","Обязанности: 1) Обеспечение бесперебойной работы баз данных PostgreSQL, SQL, GP в условиях высоких нагрузок; Высокая доступность;Горизонтальное масштабирование;Профилактические работы (индексы, статистики и др.). 2) Выстраивание процессов непрерывного мониторинга состояния вверенных систем (нагрузка, доступность); 3) Выявление &quot;горячих данных&quot;, поиск узких мест, помощь разработчикам в оптимизации запросов к БД. "
226,226,,DCloud,"На один из проектов (https://vepay.online/) - технологичный сервис онлайн-платежей ищем PH-разработчика с опытом работы на фреймворке YII2. В качестве альтернативного фреймворка рассматриваем ZF, Simfony, Laravel. ",Обязанности поддержка и развитие backend и frontend для платежной системы на языке PHPразвитие текущих и разработка новых сервисовучастие в построении технической архитектуры крупного проектавыработка решений по отказоустойчивости и производительности ,Полная занятость,От 3 до 6 лет,180000.0,160000.0,php-программист,2020-10-13T14:28:15+0300,"Основные требования опыт коммерческой разработки на PHP более двух летбудет плюсом знание CIвладение linux (bash, sed, grep и другие утилиты)знание классических алгоритмов и структур данных ",Полный день,"[{'name': 'Git'}, {'name': 'Linux'}, {'name': 'MySQL'}, {'name': 'Yii'}, {'name': 'Bash'}, {'name': 'yii2'}]","Условия:​​​​​ оформление по ТК РФ (оплата больничного, отпуска)заработная плата по результатам общения и формату сотрудничества от 140 000 до 190 000 рублей в месяцбонусы, премиигибкий график начала и окончания рабочего дня Будем рады пообщаться и предоставить интересующую Вас информацию."
227,227,посёлок Совхоза имени Ленина,АЛВИЛС,,"Обязанности: Решение операционных задач по поддержке существующих, доработке и реализации новых механизмов автоматизации бизнес-процессов;Поддержка пользователей; ",Полная занятость,От 1 года до 3 лет,,,ведущий программист wms,2020-10-15T12:57:57+0300,"Требования: Опыт работы с ПО 1С версий 8.Х, включая знание механизма управляемых форм, СКД;Уверенное знание: конфигураций «1С Управление торговлей» 10.3,11.4, конвертации данных 2.0;Знание WMS; ",Полный день,[],"Условия: Место работы: м. Домодедовская, Совхоз им. Ленина вл. 2;Оформление по ТК РФ;График работы: 5/2 с 10-00 до 19-00;Частичная компенсация медицинской страховки;Частичная компенсация спорта;Заработная плата по договоренности.  "
257,257,Москва,Научно-производственное предприятие ИТЭЛМА,,"Обязанности: Программирование и разработка, участие во внутренних внедрениях холдингаОбучение пользователей, написание инструкций, тестированиеПоиск и исправление ошибок пользователей ",Полная занятость,От 1 года до 3 лет,,,программист 1с,2020-10-12T11:32:14+0300,"Требования: Образование высшее (техническое, экономическое)Уверенное знание платформы 1С (опыт программирования на обычных и управляемых формах, СКД, БСП)Опыт доработки типовых решений УПП, КА 2.х, УТ, ЗУП 3.х, ДОПонимание базовых принципов УУ, БУБудет плюсом: знание КД, веб-сервисов, наличие сертификатов 1СУверенный пользователь MS Office ",Полный день,"[{'name': '1С: Управление Производственным Предприятием'}, {'name': '1С программирование'}, {'name': '1С: Документооборот'}, {'name': '1С: Зарплата и управление персоналом'}, {'name': '1С: Управление Торговлей'}, {'name': '1С: Бухгалтерия'}, {'name': 'Работа в команде'}, {'name': 'Пользователь ПК'}, {'name': 'Управленческий учет'}, {'name': 'Бухгалтерский учет'}, {'name': '1С: Комплексная автоматизация'}]","Условия: Современное радиоэлектронное производствоБизнес-центр &quot;А&quot; классаОформление по ТК РФИспытательный срок 3 месяцаГрафик 5/2 9.00-17.30, сб., вс.- выходнойКомпенсация за питание (в столовой предприятия)ПарковкаСвоевременная выплата заработной платы 2 раза в месяцОплачиваемый отпуск 28 календарных днейМ. Нагатинская (шаговая доступность от метро)"
258,258,,Пэйстикс,,Обязанности:<br />Разработка и поддержка административного web кабинета клиентов компании. Оптимизация и расширение функционала имеющегося кода. Работа с базой данных. Разработка технической документации.<br />Стек технологий:<br />Административный кабинет: ASP.NET + Bootstrap 4 + JQUERY.<br />База данных: MS SQL ,Полная занятость,От 1 года до 3 лет,50000.0,50000.0,инженер-программист (backend-разработчик),2020-10-14T14:05:27+0300,"Требования:<br />​​​​​​Уверенное знание JavaScript (ajax) + jquery поскольку это основной инструмент работы. Знание С#, ASP.NET. Знание WPF - приветствуется. Git. Понимание платформы Microsoft SQL Server, в т.ч. опыт написания запросов на Transact SQL, обязательно понимание конструкций JOIN: INNER, LEFT, RIGHT, FULL, CROSS. Желательно знание HTML/DHTML, XML, SOAP, WCF Services. Английский язык, технический... ",Полный день,"[{'name': 'jQuery'}, {'name': 'HTML'}, {'name': 'Transact-SQL'}, {'name': 'ASP.NET'}, {'name': 'C#'}]","Условия: Офис в 5 минутах от м. Ленинский Проспект<br />График работы 5/2 с 10-19, возможность частично удаленной работы.<br />Заработная плата 50т.р.<br />Испытательный срок 1 месяц."
263,263,Зеленоград,Мир лечебной косметики,,"Обязанности: РАЗРАБОТКА ФУНКЦИОНАЛА 1С (направление &quot;торговля&quot;) Предстоящие задачи в проектах внедрения 1С: Разработка/доработка модулей для нетиповой конфигурации 1С на платформе 8.3 Разработка/доработка отчетов(СКД), обработок для нетиповой конфигурации 1С 8.3 Разработка/доработка обменов данными между базами 1С и внешними ПО выявление и устранение ошибок анализ и оптимизация существующего программного кода консультационно-технологическое сопровождение сотрудников ",Полная занятость,От 3 до 6 лет,,100000.0,программист 1с,2020-09-15T18:35:04+0300,"Требования: Опыт участия в проектах автоматизации на базе 1С – от 2 -х лет со стороны заказчика Навыки программирования на базе платформы 1С 8.3 на высоком уровне Знание основных конфигураций 1С: БП, ЗУП, УТ 1С:Специалист по платформе &quot;1С:Предприятие 8&quot; Опыт конвертации данных приветствуется Нацеленность на результат, ответственность Высшее техническое образование Соблюдение сроков и качества работ ",Полный день,"[{'name': '1С: Предприятие 8'}, {'name': '1С программирование'}]","Условия: График 5/2 с 9(10) до 18. Офис в Зеленограде. Оформление по ТК, больничные, отпуска Своя столовая! Комплексные обеды по 100 рублей, зерновой кофе по 10.  "
264,264,Москва,Кадровое Агентство Уникальных Специалистов,"Наш клиент - лаборатория по производству индивидуальных вкладышей для слуховых аппаратов, головной офис в Германии ",,Полная занятость,От 1 года до 3 лет,120000.0,,программист-разработчик,2020-10-07T17:32:50+0300,"Требования: профильное образование (оконченное или неоконченное)опыт работы от года;знание и небольшой опыт с Javascript, C/ C++MS Visual Studio",Полный день,"[{'name': 'Английский язык'}, {'name': 'MS Visual Studio'}, {'name': 'Навыки межличностного общения'}, {'name': 'JavaScript'}, {'name': 'C/C++'}]","Условия: оформление по ТК РФ, полностью белая заработная плата, отпуска, больничныезаработная плата вилка до 120 тр;по желанию командировки в Германию;рабочий день с 10-19;территориально 10 мин от м. Авиамоторная на общественном транспорте"
265,265,,Группа компаний Агротек,,"Обязанности: разработка на платформе 1С:Предприятие 8.3 по ТЗ и без ТЗ;анализ, локализация и исправление возникающих ошибок;создание обработок, отчетов, печатных форм;разработка бизнес-процессов и задач;разработка технической документации и инструкций;работа с пользователями в части разработки ТЗ;консультирование пользователей по работе в системе 1С:Комплексаная автоматизация 2.4. ",Полная занятость,От 1 года до 3 лет,,,программист 1с,2020-10-12T11:09:04+0300,,Полный день,"[{'name': '1С: Предприятие 8'}, {'name': '1С: Управление Торговлей'}, {'name': '1С: Торговля'}, {'name': '1С: Розница'}, {'name': '1С: Документооборот'}]",Мы предлагаем: работа в стабильной динамично развивающейся Компании Федерального уровня;условия оплаты обсуждается с успешным кандидатом индивидуально;социальный пакет;официальное оформление в соответствии с ТК РФ;возможность профессионального и карьерного развития.
318,318,Москва,Научно-производственное предприятие ИТЭЛМА,,"Обязанности: Обслуживание сервера MS SQL/ PostgreSQL / IISПоддержка и настройка производственного оборудованияПоддержка/доработка существующего ПО на платформе MS SQL Server, PostgreSQL / ASP.NETРазработка новых программных модулей для существующего ПО на платформе MS SQL Server, PostgreSQL / ASP.NET ",Полная занятость,От 1 года до 3 лет,,,старший инженер-программист,2020-10-09T14:32:18+0300,"Требования: Образование высшее техническоеРелевантный опыт работы 2-4 годаАнглийский (технический желательно)MS OfficeОпыт разработки/поддержки приложений С#, ASP.NET, EFЗнание языка запросов T-SQLЗнание Delphi и PostgreSQL для поддержки существующего ПООрганизованность, коммуникабельность, умение работать в команде ",Полный день,"[{'name': 'ASP.NET'}, {'name': 'C#'}, {'name': 'PostgreSQL'}, {'name': 'Delphi'}, {'name': 'MS SQL'}, {'name': 'SQL'}, {'name': 'MySQL'}, {'name': 'MS SQL Server'}, {'name': 'Transact-SQL'}]","Условия: Современное радиоэлектронное производствоБизнес-центр &quot;А&quot; классаОформление по ТК РФИспытательный срок 3 месяцаГрафик 5/2 9.00-17.30, сб., вс.- выходнойКомпенсация за питание (в столовой предприятия)ПарковкаСвоевременная выплата заработной платы 2 раза в месяцОплачиваемый отпуск 28 календарных днейМ. Нагатинская"
323,323,,Пульс Продаж Новостроек,,Обязанности: Разработка парсеров информации на python;Коррекция существующих парсеров. ,Полная занятость,От 1 года до 3 лет,115000.0,70000.0,программист python (разработка парсеров данных),2020-09-20T20:56:49+0300,"Требования: Опыт работы программистом Python от 1 года;Опыт работы с системами контроля версий;Базовые знания HTML, AJAX, HTTP, XML, JSON;Умение тестировать свой код;Умение планировать выполнение работ и выдерживать сроки. По умолчанию предполагается, что вы имеет опыт работы с системами контроля версий, linux shell, ms excel, знаете что такое ООП, Веб-сервисы, xml, json, rest и прочие мелочи. ",Удаленная работа,"[{'name': 'JSON API'}, {'name': 'HTML'}, {'name': 'HTTP'}, {'name': 'Python'}, {'name': 'Ajax'}]","Условия: График работы гибкий, работа удаленная;Заработная плата обсуждается с кандидатами индивидуально, все зависит от вас;Необходимо выполнить оплачиваемое тестовое задание."
344,344,Москва,БашМаг,,"Обязанности:  Доработка типового решения УТ 11 под требования организации;  Организация поддержки Бухгалтерии 2.0, Зарплата и управление персоналом 3;  Разработка процедур интеграции с решения 1С, периферийным оборудованием;  Создание печатных форм документов;  Обучение и консультация пользователей (сотрудники компании) по работе в программе.  ",Полная занятость,От 1 года до 3 лет,,,ведущий программист 1с,2020-10-01T16:24:56+0300,"Обязанности:  Доработка типового решения УТ 11 под требования организации;  Организация поддержки Бухгалтерии 2.0, Зарплата и управление персоналом 3;  Разработка процедур интеграции с решения 1С, периферийным оборудованием;  Создание печатных форм документов;  Обучение и консультация пользователей (сотрудники компании) по работе в программе.  ",Полный день,"[{'name': '1С: Зарплата и управление персоналом'}, {'name': '1С: Управление Торговлей'}, {'name': '1С: Бухгалтерия'}]",Условия: Молодая команда;Работа в офисе рядом с метро Семеновская\Шоссе Энтузиастов;График работы 5/2 с 9 до 18 или с 10 до 19;Оформление по ТК;Дополнительный день к отпуску в подарок на День рождения (28+1);Корпоративные скидки на продукцию компании.
351,351,,Кадровый центр ПиК-профессионал,,Обязанности:  разработка бизнес-приложений с использованием технологий .NET + MS SQL (full-stack разработчик);сопровождение текущих эксплуатируемых решений;консультация пользователейнаписание эксплуатационной документации на разрабатываемое ПО;пуско-наладочные работы на объекте. ,Полная занятость,От 1 года до 3 лет,100000.0,80000.0,программист / разработчик full-stack (.net+ms sql),2020-10-14T12:30:47+0300,"Требования: высшее профильное образованиеопыт разработки на .NET (back-end, сервисы) от 2-х лет;знание языка C# и понимание архитектуры приложений .NET;опыт разработки веб-приложений на ASP.NET и MVC;опыт разработки на MS SQL (хранимые процедуры, запросы, способы оптимизации БД);знание HTML, CSS, XML, JavaScript, AJAX, jQuery;технический английский язык - чтение литературы;опыт выполнения проектов в металлургической и добывающей промышленностижелательно знакомство со спецификой АСУ.   ",Полный день,"[{'name': 'JavaScript'}, {'name': 'ASP.NET'}, {'name': 'jQuery'}, {'name': 'XML'}, {'name': 'MS SQL'}, {'name': '.NET'}, {'name': 'HTML'}, {'name': 'C#'}, {'name': 'Ajax'}]","Условия:  Заработная плата от 80 000 – 100 000 рублей net (в зависимости от квалификации соискателя)Премии по итогам годаМедицинская страховка (ДМС)График работы: 9.00/10.00 - 18.00/19.00 5/2Офис: м.Бауманская (на данный момент возможна удаленная работа, затем – в офисе)"
371,371,г. Москва,Бест,"Компания «Бест» создает уникальные решения для своих клиентов в области управленческого учета на базе продуктов «1С». Мы реализуем проекты различной сложности в разных сферах бизнеса. Это позволяет нашей команде приобретать знания не только в области программирования, но и в области построения учета, бизнес-процессов и принципов функционирования компаний. Мы ищем новых людей в нашу команду, готовых расти и развиваться вместе с нами. Для них мы будем создавать все необходимые условия: интересные проекты, высокая оплата, обучение и поддержка в развитии. Программист-стажер 1С (бесплатное обучение и стажировка)   ",,Стажировка,Нет опыта,,,программист-стажер 1с,2020-09-24T09:26:43+0300,"Требования: Желание работать и развиваться в сфере 1СЗнание одного или нескольких языков программирования (можно не язык 1С)Умение излагать свои мысли, грамотная речьСамостоятельность в работе и принятии решений в сочетании с умением работать в команде и общатьсяОриентация на результатЖелательно базовые знания программ 1СЖелательно опыт работы в сфере 1СЖелательно базовые знания бухгалтерского учета   ",Полный день,[],"Компания «Бест» создает уникальные решения для своих клиентов в области управленческого учета на базе продуктов «1С». Мы реализуем проекты различной сложности в разных сферах бизнеса. Это позволяет нашей команде приобретать знания не только в области программирования, но и в области построения учета, бизнес-процессов и принципов функционирования компаний. Мы ищем новых людей в нашу команду, готовых расти и развиваться вместе с нами. Для них мы будем создавать все необходимые условия: интересные проекты, высокая оплата, обучение и поддержка в развитии. Программист-стажер 1С (бесплатное обучение и стажировка)   "
385,385,,Спецстрой,,"Обязанности: Программирование и разработка на платформе 1С версии 8: написание отчетов и обработок, создание внешних печатных форм, доработка типовых конфигураций под нужды клиентов. Знание конфигураций : -комплексная автоматизация; -казначейство и бюджетирование; Поиск и исправление ошибок в конфигурациях. Настройка обменов данными между ИБ. Доработка конфигурации 1С на основе ТЗ или функциональных требований, проработка ТЗ. Обеспечение бесперебойного функционирования системы и принятия оперативных мер по устранению возникающих в процессе работы сбоев.   ",Полная занятость,Нет опыта,120000.0,100000.0,программист 1 с,2020-10-15T12:57:16+0300,Требования: Знание конфигураций : -комплексная автоматизация; -казначейство и бюджетирование -Аккуратность -Инициативность -Настойчивость -Аналитические способности -Дружелюбие Направленность на процесс\результатУмение работать в командеУсидчивостьОперативностьСамостоятельность ,Полный день,"[{'name': '1С программирование'}, {'name': '1С: Бухгалтерия'}, {'name': '1С: Предприятие 8'}, {'name': '1С: Управление Торговлей'}]","Условия: Заработная плата - белая, на испытательный срок – 100000 net., после испытательного – 120000 net; Оформление по ТК РФ; Полный рабочий день с 9.00-18.00, 5/2;  "
405,405,Москва,ФГБУ ФРЦ Минздрава России,"Полная занятость, работа с 1С 1. Проведение обследования объектов автоматизации 1. Знание основ планирования, учета и отчетности в учреждениях бюджетной сферы, включая фин. аудит 2. Проведение анализа и систематизации сведений об объекте автоматизации 2.Нотации IDEF0, BPMN2.0. MS Visio, Business Studio (желательно) 3. Анализ нормативно-правовых актов, регламентирующих автоматизируемые процессы 3. Нормативно-справочные системы, Интернет 4. Формирование требований и выработка проектных решений 4.Разработка ТЗ и ЧТЗ для разработчиков 5. Ведение оперативного планирования и отчетности по проектам 5. MS Project 7. Взаимодействие с представителями заказчиков в рамках реализуемых проектов 7. Деловая переписка, MS Power Point Полный цикл реализации проектов по внедрению/сопровождению систем на 1С. Налаживание взаимодействия с внутренними и внешними исполнителями. Показатели эффективности работы этого специалиста: Реализация принятых обязательств в указанные сроки с необходимым качеством График работы (наличие переработок): 5/2 с 9 до 18 Процент командировок от рабочего времени: нет Образование (специализация): высшее Необходимые курсы, тренинги, сертификаты: сертификаты 1С Знание основ управления проектами. Знание архитектуры и подходов реализации систем на 1С. Умение оценить трудозатраты задач на выполнение работ. Практический опыт работы в должности: Управление проектами внедрения информационных систем на базе ПП 1С Вилка оклада на этой должности: на ИС 90 000; после ИС: 120 000 Тестирование на знание ПП 1С.  ",,Полная занятость,От 1 года до 3 лет,,,старший программист 1с,2020-09-25T12:03:14+0300,,Полный день,"[{'name': 'MS Visio'}, {'name': 'MS Project'}, {'name': 'Управление проектами'}, {'name': 'BPMN'}, {'name': 'MS PowerPoint'}]",
