,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
1816,1816,Москва,НИИ «Восход»,,,Полная занятость,Более 6 лет,,,java architect/java lead developer,2020-10-05T11:51:09+0300,,Гибкий график,"[{'name': 'PostgreSQL'}, {'name': 'Java EE'}, {'name': 'Java'}, {'name': 'JDBC'}, {'name': 'Java SE'}, {'name': 'Git'}, {'name': 'Spring Framework'}, {'name': 'Управление разработкой'}, {'name': 'Mercurial'}, {'name': 'SVN'}, {'name': 'Atlassian Jira'}, {'name': 'Redis'}, {'name': 'Apache Tomcat'}, {'name': 'Liferay'}]",
2393,2393,,IKEA,,,Полная занятость,От 1 года до 3 лет,,,data management & it architecture leader,2020-10-12T08:58:02+0300,,Полный день,"[{'name': 'Data Analysis'}, {'name': 'Project management'}, {'name': 'Big Data'}]",
2396,2396,,Сбербанк,"Наша команда создает информационную платформу для решения аналитических и исследовательских задач в области создания продуктов и услуг на мировых финансовых рынках: торговля валютой, ценными бумагами, производными финансовыми инструментами.<br />Этот бизнес потребляет и порождает огромное количество данных, которые должны обрабатываться c целью:<br />• Разработки витрин данных и моделей машинного обучения<br />• Поддержки регулярных бизнес-операций<br />• Проведения Ad hoc анализа<br />• Подготовки регулярной аналитической и управленческой отчетности<br />Разрабатываемая нами информационная платформа – высоконагруженное решение, призванное обеспечить достижение всех этих целей. ","Обязанности:<br />• Проектирование и разработка корпоративной аналитической платформы<br />• Разработка процессов построения пакетной и near real time аналитики<br />• Разработка, поддержка и оптимизация ETL на платформах Greenplum и Hadoop<br />• Поддержание технической документации в актуальном состоянии ",Полная занятость,Нет опыта,,,data engineer / data architect,2020-10-07T17:15:51+0300,"Требования:<br />• Высшее техническое образование<br />• Хорошее знание SQL: процедуры, транзакции, аналитические функции<br />• Английский язык на уровне свободного чтения технической документации<br />• Опыт работы с MPP-решениями класса Greenplum, Teradata, Hadoop (Spark) от 3-х лет<br />• Опыт работы с ETL-решением класса Informatica, SAS DIS от 3-х лет<br />• Опыт работы с CDL/CDP решениями на базе Jenkins и Bitbucket/Git<br />• Знание деталей реализации СУБД: план запроса, физические виды join, хинты, секционирование, индексы, блокировки, строковое и колоночное хранение, управление ресурсами<br />• Знание принципов и подходов к моделированию баз данных: нормализация, Data Vault, Кимбалл, Инмон<br />• Знание CASE-средств для моделирование данных: PowerDesigner, Enterprise Architect или аналогов<br />• Опыт программирования на Java/Scala<br />• Знание процессов Data Governance ",Полный день,[],"Условия:<br />- Работа в отличном офисе с фуд-кортами, креативными пространствами и тренажерным залом на м. Ленинский проспект<br />- Возможность обучаться/участвовать в конференциях за счет компании<br />- Оплата ДМС<br />- Новейшие технологии и подходы"
2881,2881,,Netcracker Technology Corp.,"Netcracker Technology Corp, the world leader in Telecom automation, invites the ",,Полная занятость,Более 6 лет,,,erp solution architect,2020-10-09T17:38:25+0300,,Полный день,[],
2933,2933,,GDC (ICL Services),"Solution Architect - Develop solutions for Identity &amp; Access management and Collaboration based on Microsoft Identity Manager (MIM) and Microsoft 365 for enterprise level customers. Able to independently perform requirements gathering, hold workshops with customer, propose and lead technical implementation of the solution. Multitasking, capable of acting in parallel on several projects (within the same customer). Strong scripting skills is a plus. ",,Полная занятость,От 3 до 6 лет,,,solution architect (microsoft identity manager & microsoft 365),2020-10-04T14:31:11+0300,,Полный день,"[{'name': 'Citrix'}, {'name': 'Project management'}, {'name': 'Английский язык'}, {'name': 'PowerShell'}, {'name': 'Team management'}]",
2934,2934,,ANCOR FinTech,"Компания – разработчик сервисов для сфер такси, доставки и смежных областей, а также разработчик B2B решений для международных компаний. Выбор редакции AppStore и GooglePlayНаграда &quot;Лучший разработчик&quot; в Google PlayОдна из &quot;Топ 15 быстрорастущих компаний&quot; ","Обязанности:  проектирование и разработка архитектуры безопасного программного обеспечения;внедрение передовых инновационных решений;code review;разработка и внедрение решений по написанию безопасного кода;постоянное совершенствование методов Secure Development Lifecycle (SDLC) с подразделениями R&amp;D и Product;выявление и своевременное устранение угроз информационной безопасности;внедрение процессов по информационной безопасности согласно стандартам ISO27001, PCI-DSS, GDPR. Требования: опыт разработки приложений;опыт работы в области информационной безопасности;опыт работы с application security и знание методов SDLC и OWASP;опыт проектирования и создания защищенного веб-приложения, мобильного приложения, системы или сети;умение читать код и видеть его уязвимость;опыт работы с облачными решениями (AWS, MS Azure и т. д.);опыт работы с OpenStack и Kubernetes;опыт тестирования на проникновение;свободное общение на английском языке (уровень не ниже B2);знание GoLang или Ruby / Rails или Python (Django, TurboGears, web2py) – будет преимуществом. ",Полная занятость,От 3 до 6 лет,,,application security architect,2020-10-06T10:57:56+0300,"Обязанности:  проектирование и разработка архитектуры безопасного программного обеспечения;внедрение передовых инновационных решений;code review;разработка и внедрение решений по написанию безопасного кода;постоянное совершенствование методов Secure Development Lifecycle (SDLC) с подразделениями R&amp;D и Product;выявление и своевременное устранение угроз информационной безопасности;внедрение процессов по информационной безопасности согласно стандартам ISO27001, PCI-DSS, GDPR. Требования: опыт разработки приложений;опыт работы в области информационной безопасности;опыт работы с application security и знание методов SDLC и OWASP;опыт проектирования и создания защищенного веб-приложения, мобильного приложения, системы или сети;умение читать код и видеть его уязвимость;опыт работы с облачными решениями (AWS, MS Azure и т. д.);опыт работы с OpenStack и Kubernetes;опыт тестирования на проникновение;свободное общение на английском языке (уровень не ниже B2);знание GoLang или Ruby / Rails или Python (Django, TurboGears, web2py) – будет преимуществом. ",Гибкий график,"[{'name': 'application security'}, {'name': 'SDLC'}, {'name': 'OWASP'}, {'name': 'AWS'}, {'name': 'MS Azure'}, {'name': 'OpenStack'}, {'name': 'Kubernetes'}]","Условия:  гибкий график работы (офис/удаленка/частичная удаленка) обсуждается индивидуально;ДМС, страховка от несчастных случаев;оплата питания;офис в Moscow City."
2936,2936,,Mars,"Mars Pet Nutrition Russia is looking for an Enterprise Data Architect who will be responsible for helping the company constantly improve our management and access to data, minimize data risk for the organization, and help control technical diversity. The Enterprise Data Architect will regularly provide oversight and expertise to the Digital Transformation Office and Data &amp; Analytics team to ensure good database design, performance, and adherence to architectures, standards and best practices. ",,Полная занятость,Более 6 лет,,,enterprise data architect,2020-09-25T11:07:08+0300,,Полный день,[],
4005,4005,,SplitmediaLabs,,,Полная занятость,От 3 до 6 лет,239445.0,159630.0,senior react js architect/developer,2020-09-29T12:07:43+0300,,Удаленная работа,[{'name': 'JavaScript'}],
4681,4681,,Playkot,"<em>Уже 10 лет команда Плэйкота занимается тем, что любит больше всего - создает игры. Сегодня Плэйкот - это два офиса, в Санкт-Петербурге и на Кипре, более 200 высококлассных профессионалов в команде и игры, успешные на международном рынке. Мы быстро, но продуманно растем, запускаем новые проекты и бережно сохраняем нашу атмосферу творчества и увлеченности внутри компании.</em> В 2017 году наш мобильный флагман, Age of Magic, был отмечен в официальном шоуриле Unity как игра с самой красивой графикой из созданных на этом движке, а в 2019 году он взлетел на 50-ю строчку топ-гроссинга — выше всех западных игр в китайском App Store. А еще команда Age of Magic — одна из самых продвинутых команд Плэйкота в техническом плане. Наша цель — масштабировать рост проекта, удерживая высокую планку качества. И именно для ее достижения мы ищем технического лида проекта, который возьмет на себя ответственность за развитие технологической стороны проекта. ",,Полная занятость,Более 6 лет,,,technical architect / lead,2020-10-13T10:28:47+0300,,Полный день,"[{'name': 'Architecture'}, {'name': 'Leadership Skills'}]",
4866,4866,,GDC (ICL Services),"Caused by growing expansion to the fast-moving public clouds market we are looking for the experienced Azure &amp; Wintel Customer Solutions Architects (CSA) to develop and implement technical solutions, participate in pre-sales as a technical expert and interact directly with customers. ",,Полная занятость,Более 6 лет,,,solutions architect (azure & wintel),2020-10-02T15:32:20+0300,,Полный день,[],
4978,4978,,Международный аэропорт Шереметьево,,,Полная занятость,От 3 до 6 лет,,,ит-архитектор/enterprise architect,2020-10-07T16:10:29+0300,"Функционал: Анализ текущей ИТ-архитектуры организации, внедренных прикладных и технологических компонент и решений, оценка их текущего состояния развития, оптимальности использования.Разработка корпоративной ИТ-архитектуры, формирование предложений по оптимизации и целевого состояния портфеля приложений исходя из целей и задач Заказчика.Подготовка и согласование предложение по улучшению существующего портфеля систем и технологийПостроение дорожной карты развития, оценка конкретных инициатив и задач, их сроков и стоимости.Участие в проектах по изменению текущих ИТ-систем по требованиям заказчикаПроведение процессов архитектурного проектирования, технического дизайна интеграционных и прикладных компонентов.Анализ, выбор, оценка внедрения технических компонентов архитектуры.Представление результата в виде законченных архитектурных решений, согласованных с ответственными представителями заказчика ",Полный день,"[{'name': 'Английский язык'}, {'name': 'Архитектура'}, {'name': 'Аналитическое мышление'}, {'name': 'ITIL'}, {'name': 'ITSM'}, {'name': 'it solution'}]",
5121,5121,Москва,Nexign (АО «Нэксайн»),,,Полная занятость,От 3 до 6 лет,,,bss solution architect (telecom),2020-10-12T13:49:45+0300,,Гибкий график,[],
5880,5880,,GDC (ICL Services),,,Полная занятость,Более 6 лет,,,aws data architect,2020-10-12T15:16:03+0300,,Полный день,"[{'name': 'MS Internet Explorer'}, {'name': 'Английский язык'}, {'name': 'Обработка видео'}, {'name': 'Подготовка презентаций'}, {'name': 'Публичные выступления'}]",
6432,6432,,GlobalCareer,,,Полная занятость,От 1 года до 3 лет,,,solution architect (java / banking),2020-09-29T13:09:15+0300,,Полный день,"[{'name': 'Spring Framework'}, {'name': 'Apache Maven'}, {'name': 'PostgreSQL'}, {'name': 'Java SE'}, {'name': 'Hibernate ORM'}]",
6876,6876,,Syntacore,,"Обязанности: Разработка высокоуровневых и микроархитектурных спецификаций SoCАнализ требований, планируемых приложений (workloads), требований по<br />безопасности и надежностиОценка, выбор и конфигурирование процессорного и периферийного IP,<br />фабрик и подсистем памятиРазработка спецификаций power, clock, debug подсистем SoC уровняПланирование механизмов верификации, отладки, DfX на уровне чипаРазработка архитектуры модулей SoC, ведение и имплементация крупных<br />модулей SoC уровняИнтеграция выбранного IP в составе SoC ",Полная занятость,Более 6 лет,,,soc architect,2020-09-21T10:28:46+0300,"Требования: 10+ лет опыта в разработке сложных SoCГлубокое понимание маршрутов цифрового проектирования, методов оптимизации производительности, потребления и площадиЗнание принципов работы основных SoC компонентов: PCIE, DRAM, когерентных интерконнектов, NoC и т.д.Опыт работы с профильными CAD, желателен опыт работы с performance симуляторамиПрактический опыт работы с стандартными шинами SoC семейства AMBAОтличное знание языков проектирования цифровых схем (Verilog/SystemVerilog)Высшее техническое образование (CS/EE)Английский язык не ниже intermediate ",Гибкий график,"[{'name': 'Verilog'}, {'name': 'SystemVerilog'}, {'name': 'System on a Chip (SoC)'}, {'name': 'PCIe'}, {'name': 'DDR'}]","Условия: Высокая оплата труда (по результатам собеседования)Оформление по ТК РФИнтересная и перспективная работа, профессиональный ростГибкий рабочий график, возможность работать из домаДМС, оплачиваемый отпуск и больничныйВозможность публикаций и поездок на конференции"
7053,7053,,РОССИЙСКИЙ НАЦИОНАЛЬНЫЙ КОММЕРЧЕСКИЙ БАНК,,"Обязанности: Оценка текущей реализации проекта по хранению данных (на базе Informatica);Разработка архитектурного решения и его сопровождения в рамках глобального проекта развития хранилища данных и направления Big Data (Hadoop, Teradata, PostgreSQL, Kafka, Spark, Airflow, API, Oracle, MySQL, MSSQL);Разработка компонентов и слоев (интеграционные);Управление ресурсами проекта (разработчики, аналитики);Понимание архитектуры OLAP, MOLAP, ROLAP. ",Полная занятость,От 1 года до 3 лет,,,solution architect\архитектор решений,2020-10-05T10:36:18+0300,"Требования: Знание следующих языков программирования: Python/R, Java, PL/SQL, C#(умение чтения кода);Умение делать выборки данных SQL (*join, вложенные запросы, сложные запросы между 5 базами);Понимание построения ETL процессов, знание ПО Informatica;Знание сетевых технологий;Опыт интеграционных систем, API;Практический опыт проектирования сложных баз данных (нормализация, стандартизация, применения стандартов формирования таблиц);Опыт организации процесса непрерывной разработки (Git, миграции). ",Полный день,"[{'name': 'Java'}, {'name': 'Python'}, {'name': 'Git'}, {'name': 'Oracle Pl/SQL'}, {'name': 'SQL'}]","Условия: Уровень оплаты обсуждается с успешным кандидатом;Соц. пакет, ДМС, ежеквартальное премирование;Офис м. Автозаводская."
7999,7999,Москва,РСХБ-Интех,"<em>&quot;РСХБ-Интех&quot; — российская ИТ-компания, оказывающая услуги по разработке, внедрению и сопровождению компьютерного программного обеспечения для Россельхозбанка. </em> <em>Участие в проекте по развитию Единого фронтального </em><em>решения (Единое технологическое и архитектурное решение, охватывающее наиболее востребованные каналы обслуживания клиентов, включая ДБО (интернет-клиент и мобильный банк), отделения банка (розничное обслуживание), call-центры и удаленные точки обслуживания).</em> ",,Полная занятость,От 3 до 6 лет,,,архитектор решений/solution architect,2020-10-01T09:49:52+0300,,Полный день,[],
8341,8341,,Aramco Innovations,"Aramco Research Center – Moscow is offering great job opportunities for full stack software developer involved working with research prototypes and fit-for-purpose build algorithms to enable rapid development and turnaround. The position does not separate the roles of software architect from that of implementation and requires to be very flexible and innovative to think outside the box. It will focus on translating frontier research techniques in applied mathematics, computer science, data analytics and machine learning into platform centered, sustainable and extensible software solutions to be further deployed to upstream technologies. This will also require for the candidate to be able to grasp end to end software solution design and understand the relevance to low level components and code implementations. ","Обязанности: Design and architect software solutions, such as back-ends (numerical simulators), front-ends (GUI, dashboards and web interfaces) and visualization tools based on cutting-edge R&amp;D development;Develop and implement new software programs utilizing latest high-performance-computing (HPC) advances, containerization processes and data intensive AI and machine learning methods;Maintain and continuously improve the performance of software solutions focused on O&amp;G industrial applications;Clearly and regularly communicate with research staff on research concept implementation, software development and deployment;Test and enhance software products to ensure strong functionality and optimization;Recommend improvements to existing software programs as necessary. ",Полная занятость,Более 6 лет,,,full stack developer / architect for r&d software,2020-10-15T12:29:32+0300,"Требования: Significant proven experience working as a software developer and/or architect in a research lab or in industry;Excellent practical software engineering ability, particularly Python (machine learning frameworks - TensorFlow, PyTorch, scikit-learn), C#, .NET and C/C++;Good knowledge of Windows/Linux, Git, IDE’s;Some knowledge and expertise for cloud technologies and microservice architecture principals will be a plus;Working experience with Petrel and Techlog is preferred;Ability to work with researchers to translate research needs and ideas into software requirements and to iteratively develop sustainable software solution for industrial applications;Demonstrated ability to architect flexible and extensible software systems;Inquisitiveness to learn about new problems and ideas;Good communication skills in English (writing and speaking) are important.",Гибкий график,"[{'name': 'Python'}, {'name': 'Linux'}, {'name': 'C++'}, {'name': 'machine learning'}, {'name': 'TensorFlow'}, {'name': 'HPC'}, {'name': 'PyTorch'}]",
9013,9013,,"Лента, федеральная розничная сеть",В центральном офисе федеральной розничной сети &quot;ЛЕНТА&quot; открыта вакансия ,,Полная занятость,От 3 до 6 лет,,,архитектор баз данных/ data architect,2020-10-14T13:33:36+0300,"Пожелания к Вам: высшее образование (техническое, ИТ)релевантный опыт работы от 3-х летопыт работы с MS SQL Serverзнание теории баз данных и отличное знание SQLзнание Hive/Spark (как плюс Java/Scala)знание принципов построения DWHопыт программирования на Pythonопыт работы с реляционными базами данных: умение использовать индексы, оптимизировать сложные запросы, проектировать архитектуру базы данных и т.п.умение работать с большим количеством данныхспособность трансформировать бизнес-требования в технологическое видениеопыт работы с Azure Data Platform будет преимуществом ",Полный день,"[{'name': 'SQL'}, {'name': 'MS SQL Server'}, {'name': 'Python'}, {'name': 'Spark'}, {'name': 'Базы данных'}, {'name': 'AllFusion ERwin Data Modeler'}]",
9682,9682,Москва,FLEETCOR Россия,,,Полная занятость,От 3 до 6 лет,,,salesforce architect,2020-10-12T15:45:00+0300,,Полный день,"[{'name': 'salesforce'}, {'name': 'Teamleading'}]",
9897,9897,,Ventra,"Компания Ventra оказывает услуги в сфере аутсорсинга бизнес процессов и управленческого консалтинга с 2002 года. Количество сотрудников компании, занятых на различных проектах на аутсорсе клиентов, составляет более 15.000 человек. Географическое покрытие действующих проектов охватывает всю территорию России, Казахстана и Беларуси. Наш клиенты – мировые лидеры индустрий. В настоящее время, компания развивается в сторону online решений, видя перспективу развития в digital инструментах. На базе компании Ventra создается новый проект - платформа “workforce-as-a-service”, которая радикально меняет потребление услуг на рынке массового трудоустройства, это платформа и мобильное приложение, которое позволит в 2 клика получить временный персонал в нужном количестве в нужный срок. Мы верим, что наш проект изменит будущее миллионов людей. Мы стартовали в России и знаем, что это только начало. На сегодняшний день в нашу команду мы ищем одного из ключевых игроков, Sr.Java Architect, основной целью которого будет реализация системной архитектуры проекта, плана разработки и его оптимизация согласно бизнес-приоритетам. ",,Полная занятость,Более 6 лет,,,java architect,2020-09-28T14:18:28+0300,"Нам важно Ваше умение и желание: • быть ментором для менее опытных разработчиков в команде  • вникать в бизнес-требования и проектировать на их основе технические решения  • адаптироваться к потребностям рынка и продукта (быстрая реакция и трансформация процессов под потребность)   А также мы делаем акцент на профильное образование (программное обеспечение, прикладная математика или похожее) и рабочее знание английского языка, достаточное для свободного чтения и написания технической документации и создания технических презентаций.   ",Удаленная работа,"[{'name': 'Java'}, {'name': 'Agile Project Management'}, {'name': 'SQL'}]",
