,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
225,225,,ПИК-Аренда,,,Полная занятость,От 3 до 6 лет,,,business/data analyst,2020-10-13T20:09:07+0300,,Полный день,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'Английский язык'}, {'name': 'Presentation skills'}, {'name': 'MS Excel'}, {'name': 'Google Sheets'}]",
245,245,Москва,Московский филиал АО ЦентрИнформ,"<em>Мы Российская компания, специализирующаяся на разработке высокопроизводительных программных решений и информационных систем федерального уровня и реализующая передовые идеи с помощью новейших подходов и технологий.</em> <em>Мы используем современные подходы к разработке на основе Java, Python, kafka, Spark, Clickhouse, Vertica . Мы используем гибкие методологии и DevOps для создания инфраструктуры и постоянно обновляем технологический стек (Gradle, GitLab, Jenkins, Nexus, Docker, Kubernetes).</em>   <em>Вы будете работать в команде единомышленников, мотивированных на результат. Ежедневная работа будет включать:</em> <em>взаимодействие с Заказчиком и формирование требований по доработке системы; </em><em>декомпозицию и детализацию требований; </em><em>постановку задач на разработку и доработку функциональных возможностей систем; </em><em>формирование и контроль backlog по своим задачам; </em><em>документирование и сдача доработанного функционала Заказчику.</em>   ",,Полная занятость,От 3 до 6 лет,,,старший аналитик/senior analyst,2020-09-24T17:38:15+0300,,Полный день,"[{'name': 'BPMN'}, {'name': 'XML'}, {'name': 'Scrum'}, {'name': 'UML'}]",
299,299,,Game Insight,Мы в ,,Полная занятость,От 1 года до 3 лет,,,ad monetization analyst,2020-09-21T14:05:22+0300,,Удаленная работа,"[{'name': 'SQL'}, {'name': 'Python'}, {'name': 'Advertising'}]",
403,403,Москва,АЙКЬЮВИА СОЛЮШНС,IQVIA™ is the leading ,,Полная занятость,От 1 года до 3 лет,,,crm support analyst (salesforce),2020-10-05T17:01:16+0300,,Полный день,"[{'name': 'Leadership Skills'}, {'name': 'CRM'}, {'name': 'MS PowerPoint'}, {'name': 'Information Technology'}, {'name': 'Customer Service'}]",
417,417,Москва,Nielsen,,,Полная занятость,От 1 года до 3 лет,,,market analyst,2020-10-12T11:52:03+0300,,Полный день,[],
422,422,Москва,Vivid Money,,,Полная занятость,От 1 года до 3 лет,,,data analyst,2020-10-06T17:46:17+0300,,Полный день,"[{'name': 'Data Analysis'}, {'name': 'SQL'}, {'name': 'MS Excel'}]",
499,499,Москва,MAXIMUM EDUCATION,,,Полная занятость,От 1 года до 3 лет,80000.0,60000.0,junior mobile analyst,2020-10-02T19:06:50+0300,,Гибкий график,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'Мобильная аналитика'}]",
757,757,Москва,Pandora,,"Обязанности:  Поддержка команды по вопросам web-аналитики  Базовая и продвинутая настройка отслеживания (Google Tag Manager, Google Analytics, Яндекс Метрика, Appsflyer, Firebase etc.), аудит и контроль систем аналитики  Микроразметка страниц, установка целей, построение кастомных отчетов  Настройка контура сквозной аналитики  Автоматизация аналитических отчетов и построение дашбордов.  Организация и подведение итогов AB-тестов, продуктовый анализ  Исследование поведения пользователей сайта и приложений для генерации гипотез для продуктовой команды, анализ эффективности элементов и фич сайта  Участие в проекте по внедрению сквозной аналитики  ",Полная занятость,От 3 до 6 лет,,,web-аналитик/web analyst,2020-09-28T12:23:56+0300,"Требования: Продвинутые знания систем веб-аналитики (Google Analytics, Yandex Metrica) и желательно знание систем мобильной аналитики (Firebase, AppMetrica, AppsFlyer)Знание HTML, JavaScript, jQuery для работы с GTM и разработки технических заданий для команды разработки.Опыт работы с базами данных и DWH, знание принципов ETL, знание SQL на базовом уровне и готовность повышать этот уровень, опыт работы с OLAP.Знание основных digital-метрик и принципов работы performance-маркетинга.Уверенное владение Excel. ",Полный день,"[{'name': 'JavaScript'}, {'name': 'Яндекс.Метрика'}, {'name': 'jQuery'}, {'name': 'HTML'}, {'name': 'Google Analytics'}, {'name': 'SQL'}, {'name': 'WEB аналитика'}, {'name': 'Olap (online analytical processing)'}, {'name': 'A/B тесты'}, {'name': 'MS Excel'}]","Условия: Работу в команде профессионалов, которые вместе идут к одной цели;Возможность управлять продуктом целиком;Комфортные условия труда, удобное расположение офиса: м. Автозаводская (7 мин. пешком), офис класса А;Официальное трудоустройство согласно ТК РФ;ДМС после полугода работы в Компании."
864,864,Мытищи,MOON (Группа Компаний),,,Полная занятость,От 3 до 6 лет,,,аналитик данных / data analyst,2020-10-12T15:01:27+0300,,Удаленная работа,"[{'name': 'E-Commerce'}, {'name': 'MySQL'}, {'name': 'PowerBi'}, {'name': 'Google Data Studio'}, {'name': 'GBQ'}, {'name': 'ARPU'}, {'name': 'ARPPU'}]",
1063,1063,,ЕВРАЗ,,,Полная занятость,От 1 года до 3 лет,,,data engineer/data analyst,2020-09-28T13:39:21+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Linux'}, {'name': 'PostgreSQL'}, {'name': 'Java'}, {'name': 'SQL'}]","Условия: команда профессионалов, в кругу которых ты не будешь брошен один на один с проблемой;индивидуальный подход к профессиональному росту и развитию внутри компании;официальное трудоустройство с первого рабочего дня и &quot;белая&quot; заработная плата;индивидуальный рабочий режим в зависимости от личных потребностей;участие в конференциях различного уровня, лабораториях, помощь и поддержка в научных проектах; "
1231,1231,,Спортмастер,В связи с расширением команды Data Science проекта &quot;Персонализация&quot; ищем специалиста на позицию Junior Data Analyst/ Scientist. ,,Полная занятость,От 1 года до 3 лет,,,junior data analyst / scientist,2020-10-12T13:55:43+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Git'}, {'name': 'SQL'}, {'name': 'Atlassian Jira'}, {'name': 'Hadoop'}]",
1315,1315,,LATOKEN,LATOKEN’s mission is to ,,Полная занятость,От 3 до 6 лет,180000.0,100000.0,growth marketing analyst,2020-10-09T16:33:25+0300,,Удаленная работа,"[{'name': 'SQL'}, {'name': 'MySQL'}, {'name': 'End-to-end analytics'}, {'name': 'Google AdWords'}, {'name': 'Яндекс.Метрика'}, {'name': 'Internet Marketing'}, {'name': 'SMM'}, {'name': 'SEO'}, {'name': 'Google Analytics'}, {'name': 'Digital Marketing'}, {'name': 'Веб-аналитика'}, {'name': 'Marketing Analysis'}, {'name': 'Marketing Strategy Development'}, {'name': 'Advertising'}, {'name': 'Business Process Optimization'}, {'name': 'Разработка и внедрение системы KPI'}, {'name': 'Python'}]",
1481,1481,Москва,ID Finance,,,Полная занятость,От 3 до 6 лет,,,middle business analyst,2020-10-13T09:29:38+0300,"3+ года работы в роли ВА в IT;Знание техник сбора, анализа, формализации требований, прототипирования, управления требованиями;Понимание архитектуры и устройства ПО, техническая грамотность, понимание процессов разработки и внедрения ПО;Практический опыт использования SQL;Отличные коммуникативные навыки ",Полный день,"[{'name': 'Управление проектами'}, {'name': 'SQL'}, {'name': 'Бизнес-анализ'}, {'name': 'Atlassian Confluence'}, {'name': 'Atlassian Jira'}, {'name': 'Разработка технических заданий'}, {'name': 'Работа в команде'}, {'name': 'Анализ рисков'}, {'name': 'Деловая коммуникация'}, {'name': 'Риск-менеджмент'}, {'name': 'Управление разработкой'}, {'name': 'Разработка ПО'}, {'name': 'Business Analysis'}, {'name': 'Analytical skills'}]",
1605,1605,Москва,Спортмастер,"В проект разработки виртуального ассистента требуется специалист на позицию Middle Data / Product Analyst.<br /><br /><em>Цель проекта</em> – создание автоматической диалоговой системы, которая позволит нашим клиентам получать релевантные ответы на вопросы относительно товаров, услуг, использования наших сервисов и участия в акциях.<br /><br />",,Полная занятость,От 3 до 6 лет,,,middle data / product analyst (виртуальный ассистент),2020-10-12T13:24:04+0300,,Полный день,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'Анализ данных'}]",
1656,1656,,Joom,"Joom — международный мобильный маркетплейс, самый быстрорастущий e-Commerce сервис Европы. Первую версию приложения мы запустили летом 2016-го года, к текущему моменту у нас более 300 миллионов установок по всему миру. У нас накопился большой объем данных и идей для исследований, поэтому сейчас мы хотим нанять аналитиков в следующие команды: в команду аналитики, которая занимается исследованиями на разных уровнях компании, а также отвечает за платформу экспериментов. Работа на этой позиции не подразумевает прикрепления к какой-либо продуктовой команде, а предполагает решение самых разных аналитических задач;в ML-команду, которая занимается разработкой рекомендательной системы и поиска на задачи анализа успешности применения ML-алгоритмов, дизайна A/B тестов, поиска пользовательских инсайтов для оптимизации ранжирования в новых странах. Вакансии подразумевают не просто обработку данных и построение моделей по просьбе сверху, а, прежде всего, погружение в направление, самостоятельное построение гипотез, поиск инсайтов/корреляций и получение полезных выводов. Мы ищем человека, который будет помогать принимать решения менеджеру направления и этим существенно влиять на эффективность продукта. Инструментарий: SQL, Python (Pandas, Numpy). <br />",,Полная занятость,От 1 года до 3 лет,,150000.0,аналитик продукта / product analyst,2020-09-28T12:21:58+0300,"Требования: опыт работы в области анализа данных от года;знание математической статистики и опыт ее применения;уверенные навыки программирования на Python (Pandas, Numpy);умение писать SQL-запросы;умение выбирать нужный способ оценки данных – аналитика, исследования или использование внешних данных;умение решать нетривиальные задачи в условиях неполных данных;внимание к деталям и умение доводить любое дело до конца. ",Полный день,"[{'name': 'SQL'}, {'name': 'Python'}, {'name': 'Анализ данных'}, {'name': 'Data Analysis'}, {'name': 'Big Data'}]","Требования: опыт работы в области анализа данных от года;знание математической статистики и опыт ее применения;уверенные навыки программирования на Python (Pandas, Numpy);умение писать SQL-запросы;умение выбирать нужный способ оценки данных – аналитика, исследования или использование внешних данных;умение решать нетривиальные задачи в условиях неполных данных;внимание к деталям и умение доводить любое дело до конца. "
1765,1765,Москва,Shopping Live,<br />,,Полная занятость,От 1 года до 3 лет,,,business analyst,2020-09-30T10:02:44+0300,,Полный день,[],
1882,1882,,Студия Кефир,Игровая студия Кефир ищет аналитика-маркетолога. ,,Полная занятость,От 3 до 6 лет,,,marketing data analyst,2020-10-13T16:32:25+0300,,Удаленная работа,"[{'name': 'Анализ бизнес показателей'}, {'name': 'Сбор и анализ информации'}, {'name': 'Анализ данных'}, {'name': 'Статистический анализ'}, {'name': 'Аналитика'}, {'name': 'Аналитические исследования'}, {'name': 'Мобильный маркетинг'}]",
2035,2035,Москва,Deloitte,,"Обязанности: участие в проектах по проведению расследований, включая анализ больших массивов данных, визуализацию результатов и интерпретацию ключевых выводов;сбор, очистка и обработка данных;проектирование и разработка инструментов аналитики для проведения финансовых расследований;применение ситуативных методов анализа данных (включая статистический анализ и машинное обучение) для обеспечения наиболее эффективных аналитических возможностей, выявления скрытых закономерностей и взаимосвязей;построение интерфейсов передачи данных между различными ERP-решениями;предложение инновационных решений и новых идей. ",Полная занятость,От 1 года до 3 лет,,,data analyst - форензик (группа технологий в области финансовых расследований),2020-10-07T15:47:33+0300,"Требования к кандидатам: хорошее представление о реляционных базах данных и SQL (запросы, хранимые процедуры, курсоры, индексы, триггеры и оконные функции);знание языков программирования (например, Python, C # или Java);опыт работы с инструментами визуализации данных QlikView, QlikSense или Tableau;интерес к новым технологиям (например, ElasticSearch, Neo4J, Automation Anywhere, Blue Prism);знание английского языка на среднем уровне (Intermediate) и выше. ",Полный день,"[{'name': 'SQL'}, {'name': 'Java'}, {'name': 'Data Mining'}, {'name': 'Бизнес-анализ'}, {'name': 'MS SQL'}]",
2280,2280,,Доктор Веб,"«Доктор Веб» анализирует образцы вирусов со всего мира и выпускает обновления немедленно после анализа новой угрозы. Если вы хотите внести свой вклад в информационную безопасность и чувствуете в себе дух исследователя — эта вакансия для вас. После обучения вам предстоит изучать поведение и устройство вредоносных программ, создавать новые методы детектирования и защиты. Диапазон задач очень широк, и вы сможете выбрать направление по душе. ",Обязанности:  Анализ кода и функциональности вредоносного объекта;  Добавление записей о вредоносном объекте в антивирусные базы.  ,Полная занятость,Нет опыта,,,вирусный аналитик-стажер / junior malware analyst,2020-10-13T22:07:27+0300,"Требования:  Знание Assembler x86;  Базовое владение инструментами OllyDBG, Hiew, IDA;  Базовые знание архитектуры Windows, PE-файлов;  Технический английский.  ",Гибкий график,[],
2282,2282,Москва,Bookmate,,,Полная занятость,Нет опыта,250000.0,200000.0,senior analyst,2020-10-13T17:18:33+0300,,Полный день,[],
2541,2541,Москва,ЦРПТ (Центр развития перспективных технологий),"Наша команда создает систему маркировки и прослеживания «Честный Знак», которая позволит каждому узнать правду о любом товаре на полке в магазине. Мы занимаемся построением и развитием аналитических сервисов для уникальной глобальной всероссийской информационной системы. ",,Полная занятость,Более 6 лет,,,senior data analyst,2020-10-12T13:40:49+0300,"Требования: хорошие знания SQL;опыт работы с данными по построению выборок в распространённых СУБД (Oracle, PostgreSQL, MySQL, MSSQL, Clickhouse, Hive, Teradata и т.п.);навыки проработки алгоритмов формирования отчётности с использованием детальных данных, справочников и аналитических агрегатов;валидация показателей по косвенным оценкам при отсутствии прямой альтернативы для кросс-валидации;опыт постановки задач на разработку отчётов и аналитических выборок. ",Полный день,"[{'name': 'Oracle Pl/SQL'}, {'name': 'MS SQL'}, {'name': 'SQL'}, {'name': 'MS Access'}, {'name': 'MS Visio'}, {'name': 'Clickhouse'}, {'name': 'База данных: Oracle'}]",Условия: участие в социально-значимом проекте для нашей страны;конкурентную заработную плату;ДМС со стоматологией после испытательного срока;офис расположен на ст. м. Баррикадная;график работы 5/2.
2597,2597,Москва,КОРУС Консалтинг,,Обязанности: Уточнение бизнес-требований к системе по проектам внедрения систем товарно-финансового планирования;Настройка бизнес-приложений по спецификации;Тестирование системы;Чтение документации на английском языке;Создание технической документации на английском языке. ,Полная занятость,От 1 года до 3 лет,,,business analyst,2020-09-29T19:05:27+0300,"Требования: Опыт работы системным аналитиком или бизнес-аналитиком в сфере фэшн-ритейла, планирования или ИТ не менее 2-х лет;Опыт написания технической документации на английском языке;Базовые знания SQL;Хорошее знание MS Office (в особенности MS Excel);Знание английского языка не ниже уровня upper-intermediate. ",Полный день,"[{'name': 'Английский язык'}, {'name': 'SQL'}, {'name': 'Бизнес-анализ'}, {'name': 'Fashion retail'}, {'name': 'Техническая документация'}]",
2619,2619,,Спортмастер,"В проект разработки виртуального ассистента требуется специалист на позицию Junior Data / Product Analyst.<br /><br /><em>Цель проекта</em> – создание автоматической диалоговой системы, которая позволит нашим клиентам получать релевантные ответы на вопросы относительно товаров, услуг, использования наших сервисов и участия в акциях.<br /><br />",,Полная занятость,От 1 года до 3 лет,,,junior data / product analyst (чат-бот),2020-09-25T13:50:00+0300,,Полный день,"[{'name': 'Python'}, {'name': 'SQL'}]",
2632,2632,,Anchous Drive Recruitment,,,Полная занятость,От 3 до 6 лет,,,senior product analyst,2020-09-21T21:46:12+0300,,Удаленная работа,"[{'name': 'SQL'}, {'name': 'Английский язык'}, {'name': 'MS SQL Server'}, {'name': 'Маркетинговый анализ'}, {'name': 'Стратегическое мышление'}, {'name': 'Python'}]","Конкретнее, о том что мы ждем от тебя:  регулярный анализ пользовательского поведения с целью поиска «точек роста» и «узких мест» в продукте;  ты не боишься большого объема данных и легко ищешь в них новые инсайты (работа с Big Data), и любишь это делать;  правильно доносишь результаты анализа до продуктовых менеджеров (Executive Summary);  проводишь A/B-эксперименты;  любишь разрабатывать новые продуктовые метрики и анализировать динамику;  тебе нравится решать нетривиальные задачи в условиях неполных данных;  стремишься выбирать нужный способ оценки данных – аналитика, исследования или использование внешних данных;  строишь аналитические отчеты по продукту, воронке, LTV, оттоку базы, сегментации юзеров.  "
2791,2791,Москва,HRS,,,Полная занятость,От 3 до 6 лет,,,it business analyst retail,2020-10-12T09:29:54+0300,,Полный день,"[{'name': 'Business Analysis'}, {'name': 'Consulting'}, {'name': 'Retail software systems'}, {'name': 'Business Process Reengineering'}, {'name': 'Моделирование бизнес процессов'}, {'name': 'Business Process improvement'}, {'name': 'Business Process Management'}, {'name': 'Software Development'}, {'name': 'omnichannel'}]",
2814,2814,,Citibank,,,Полная занятость,От 1 года до 3 лет,,,it business analyst,2020-10-09T15:47:58+0300,,Полный день,"[{'name': 'SQL'}, {'name': 'MS SQL'}, {'name': 'Data Analysis'}, {'name': 'Английский язык'}, {'name': 'Финансовая отчетность'}]",
3037,3037,,Сбербанк,,Обязанности:<ul><li>Работа с базами данных;</li><li>Сегментация клиентской базы. Разработка и согласование коммуникационного плана и формирование информационных кампаний (не реклама);</li><li>Предварительный анализ клиентской базы на проверку доступности предложения;</li><li>Анализ соответствия клиентов заданным критериям;</li><li>Анализ отклонений и результатов кампании;</li><li>Оптимизация и автоматизация операционного процесса.</li></ul> ,Полная занятость,От 3 до 6 лет,,,data analyst,2020-10-06T09:31:52+0300,"Требования:<ul><li>высшее образование (техническое/математическое/экономическое);</li><li>опыт работы по данному направлению от 1 года;</li><li>опыт написания SQL-запросов и процедур;</li><li>опыт работы с Teradata, SAS будет являться плюсом;</li><li>знание математической статистики, методов анализа данных;</li><li>знание принципов устройства баз данных;</li><li>базовое знание процессов и продуктов банка;</li><li>участие и проведение информационных/рекламных кампаний является преимуществом;</li><li>уверенное владение инструментами Excel (сводные таблицы, массивы, пакет анализа данных, финансовые формулы, знание макросов).</li></ul><b></b>",Полный день,[],"Условия работы:<ul><li>Конкурентоспособный уровень дохода (оклад+достойные премии);</li><li>Молодая и дружная команда;</li><li>Корпоративное обучение, курсы, тренинги;</li><li>Уютный и комфортабельный офис рядом с м. Кутузовская: зоны отдыха, финтес-центр, массажные кресла, подземная парковка;</li><li>ДМС, страхование от несчастных случаев, социальные гарантии, корпоративные мероприятия.</li></ul>"
3070,3070,Москва,Konica Minolta,,"Обязанности:  Участие в проекте развития системы Microsoft Dynamics CRM;  Сбор и анализ требований от бизнес-заказчиков; Подготовка документации (ФТ, ТЗ, ТД и др.);Согласование изменений с группой развития CRM системы;Реализация настроек в системе (настройки рабочих процессов, отчетов, доступов и т.п.). ",Полная занятость,От 1 года до 3 лет,,,crm analyst,2020-10-14T14:32:43+0300,Требования: Опыт работы с MS Dynamics CRM 2016 от 2 летОпыт работы с Power BIАнглийский язык - не ниже Intermediate ,Полный день,"[{'name': 'CRM'}, {'name': 'MS Dynamics CRM'}, {'name': 'Английский язык'}]",Условия: Оформление по ТК РФФиксированная заработная плата + бонусКомпенсация мобильной связи
3151,3151,деревня Румянцево,Coca-Cola HBC Russia,Мечтаешь об идеальной работе? Не мечтай. Переходи к делу. Откликайся на вакансию ,,Полная занятость,От 3 до 6 лет,,,старший аналитик / senior analyst,2020-10-07T15:50:06+0300,,Полный день,"[{'name': 'Английский язык'}, {'name': 'MS PowerPoint'}, {'name': 'SAP'}, {'name': '1С: Документооборот'}, {'name': 'MS Visio'}]",
3284,3284,Москва,TEVA,,,Полная занятость,От 3 до 6 лет,,,business analyst (bi),2020-10-14T07:18:01+0300,,Полный день,[],
3487,3487,,ANCOR Consumer Goods,Аналитик КХД / DWH Analyst / Консультант DWH ,"Обязанности: Работа на 2-ой линии поддержки Аналитического хранилища данных (АХД).Сопровождение регулярных загрузок посредством SAP Data Services в АХД.Взаимодействие с разработчиками АХД и с группой по развитию корпоративного хранилища данных, построенного на SAP BW on HANA,Взаимодействие и с отделами аналитики (финансы, маркетинг, e-commerce, логистика) и подразделением data science, как с основными пользователями системы;Контроль работоспособности тестового и продуктивного контура, в том числе участие в настройке их мониторинга.Участие в тестировании новых разработок.Подготовка инструкций пользователей и технической документации ",Полная занятость,От 1 года до 3 лет,,100000.0,аналитик кхд / dwh analyst,2020-09-25T15:24:09+0300,"Требования: Оконченное высшее техническое или экономическое образование;Желание обучаться и развивать знания и навыки в области ИТ, в целом, и в области аналитических решенийЗнание SQL;Знание основ работы СУБД и/или опыт работы с ETL-продуктами;Аналитические способности. ",Полный день,"[{'name': 'SQL'}, {'name': 'SAP BW'}, {'name': 'MS SQL'}, {'name': 'MS SQL Server'}, {'name': 'SAP CRM'}]",Условия:  График работы 5/2 ; возможность работать удалённо;регулярное обучение за счет компании;ДМС;офис в шаговой доступности от ст.м. Красносельская / Бауманская
3524,3524,Москва,Райффайзенбанк,"Команда ChatTeam развивает не голосовые каналы коммуникации всех основных клиентских сегментов (корпоративных клиентов, состоятельных клиентов, SME и розницы), а также инструменты автоматизации взаимодействия с ними(чат-боты, голосовые боты, решения по синтезу и распознаванию речи). Наши приложения обеспечивают взаимодействие между операторами Контактного Центра Райффайзенбанк и клиентами использующими различные способы коммуникации (чат в приложении, на сайте, мессенджеры, голосовые ассистенты, входящие звонки и т.д.). В задачи команды входит создание и развитие единого рабочего места операторов Контактного Центра, интеграция с внешними каналами и внутренними решениями, разработка и усовершенствование data-scienceмоделей для чат бот-решения, разработка чат-модуля в мобильном приложении, продвижение инициатив по популяризации не голосовых и автоматизированных каналов коммуникации, повышение производительности, стабильности и качества работы решений. ",,Полная занятость,От 3 до 6 лет,,,senior system analyst chat,2020-10-14T17:26:36+0300,,Гибкий график,"[{'name': 'UML'}, {'name': 'Бизнес-анализ'}, {'name': 'BPMN'}, {'name': 'Аналитическое мышление'}, {'name': 'Аналитические исследования'}]",
3567,3567,Москва,AppQuantum,,,Полная занятость,От 1 года до 3 лет,,,lead data analyst,2020-10-15T17:20:17+0300,"Требования: Опыт управления командой аналитики или разработкиОпыт взаимодействия с другими командами (маркетинг, business development, медиация, HR)Умение вести проект от начала (business value, постановка задачи) до конца (вывод в прод и поддержание)Понимание того как устроена современная разработка (CI/CD, версионирование, тестирование, контейнеризация, микросервисы, MVP, agile)Python (pandas, flask, async, многопоточность)SQL (Clickhouse, PostgreSQL)GitLinuxTableau / Power BiAirflow или любой другой шедулер ",Полный день,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'Git'}, {'name': 'PostgreSQL'}]","Условия:  Конкурентная заработная плата по результатам собеседования, выплачивается 2 раза в месяц  Необходимое и комфортное для вас оборудование для работы  Возможность профессионального и карьерного роста  Возможность обучаться английскому языку с носителями каждый будний день по утрам Просторный офис 1200+ метров на м. Автозаводская (3 минуты от метро и от ТТК на машине) с ультра современным дизайном и кучей ништяков (кухня с вкусняшками, обеды или завтраки каждый день, кальяны по вечерам, PS4 Pro + 4K TV, аркадные автоматы, просторная зона отдыха, 5 переговорных комнат и т д)Команда из 160 человек, занимающаяся разработкой, паблишингом и маркетингом, готовая сделать продукт успешным после его готовностиМенторы и инвесторы из игровой индустрии и интернет-маркетинга, создавшие большое количество успешных IT компаний"
3633,3633,,Exness,"Exness, a leading foreign exchange broker in the financial services field, is looking to engage a Product Data Analyst to join our Business Intelligence team in Limassol, Cyprus. Product Data Analyst, being part of the Business Intelligence team, will support several product teams (Web Trading, Mobile Trading, Social Trading, Partnership, and others) on their route to data-driven decision making and product performance improvements. Responsibilities:  Develop, modify, and maintain data-driven processes in the product teams;  Deliver actionable, data-driven quantitative analyses for the product teams;  Create KPI maps for product teams, cascaded from the Corporate level to the product level;  Ad hoc data analysis based on requests from the product teams;  Construct and check hypotheses based on data;  Provide accurate reporting in Tableau, Metabase and other BI tools to show the data in formats useful to the product teams to assist them in decision making;  Analysis and improvement of the existing data processing algorithms.  Requirements:  Excellent data analysis skills (3-5+ years of BI/Analytics experience);  Previous experience as a product data analyst or participation in projects focused on digital products performance analysis;  Ability to translate business problems into quantitative analyses and produce insights;  Experience with predictive modeling;  Experience with databases, strong knowledge of SQL  Ability to formalize and visualize the results of the data analysis;  Ability to organize and prioritize tasks efficiently and to handle multiple, simultaneous deadlines;  Ability to adapt to constant requirement changes and produce fast solutions;  Excellent verbal and written communication, fluent Russian and upper-intermediate English (written and spoken).  <em>As a plus:</em>  Mathematical/ engineering education;  R or Python experience;  Experience working with BI tools;  Algorithmic trading experience.  We offer:  Exceptional relocation package to Cyprus for successful candidate and his/her family (tickets, visas, work permit, corporate flat for the first month, etc)  Continuous professional development  Corporate car and parking near the office or bus tickets  Medical insurance for employees and family members  Company fitness center for employees and their spouses  Kindergarten/school compensation program  Excellent office with fresh juices, cookies and the best view to the sea from our own roofbar ",,Полная занятость,Более 6 лет,3500.0,3300.0,product data analyst,2020-09-23T14:13:49+0300,,Полный день,"[{'name': 'SQL'}, {'name': 'Английский язык'}, {'name': 'Software Development'}, {'name': 'PowerBI'}]",
3668,3668,,Л'Этуаль,,Обязанности: Построить максимально эффективную систему кроссплатформенной продуктовой аналитики;Собирать и агрегировать данные из различных источников;Набирать данные и визуализировать по запросам продуктовых менеджеров;Организовывать и проводить исследования;Составлять подробные отчеты и предлагать изменения в продукте по результатам проведенных исследований ,Полная занятость,От 1 года до 3 лет,,,product analyst,2020-10-15T11:27:49+0300,"Требования: Высокий уровень владения SQL;Отличное владение Excel;Понимание основ математической статистики;Опыт в проведении и оценке А/В тестов;Опыт работы с аналитическими платформами, уметь настроить визуализацию данных (желательно знание DataStudio или Power BI)Умение находить аномалии и отклонения в данных;Умение четко, структурировано и понятно излагать результаты исследований ",Полный день,"[{'name': 'SQL'}, {'name': 'MS SQL'}, {'name': 'MS PowerPoint'}, {'name': 'Аналитические исследования'}, {'name': 'MS Access'}]",Условия: официальное трудоустройство в соответствии с ТК РФ;полностью официальная заработная плата - фиксированный окладграфик работы - 5/2;место работы - офис рядом со ст. м. Нахимовский проспект.
3855,3855,Москва,ОКБ,<em>,"Обязанности:</em> Подготовка бенчмарков по рынку для клиентов (наши клиенты – банки);Построение и автоматизация внутренней и внешней отчетности;Формирование витрин, участие в развитии хранилища данных;Исследование новых источников данных (внутренние/внешние);Построение и поддержка системы мониторинга и оценки полноты и качества данных;Подготовка данных для команды Data Science;Аналитическая поддержка продуктовых команд; <em>",Полная занятость,От 3 до 6 лет,,,data analyst (аналитик данных),2020-09-15T18:19:51+0300,"Требования:</em> Опыт работы аналитиком по данным в риск-подразделениях банков не менее 2-х лет;Высшее техническое образование;Системное мышление, умение анализировать информацию, четко излагать свои мысли;Продвинутое знание SQL (подзапросы, аналитические функции, оптимизация запросов, мы работаем с DB2/MS SQL/Oracle, в перспективе Impala/Vertica);Уверенное владение MS Office (MS Excel);Отличное понимание рисковых показателей: gross losses, net losses, recovery, vintages, roll-rates;Желание развиваться в аналитике. <em>",Полный день,"[{'name': 'SQL'}, {'name': 'MS SQL'}, {'name': 'MS SQL Server'}, {'name': 'ORACLE'}, {'name': 'MS Access'}]",
