,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
59,59,,Exness,"Exness is building FinTech products (both B2B and B2C) for a 70K+ active customers, constantly trying to improve. We&#39;re moving fast, data-driven, always learning new things about our customers and finding new ways to make their experience with our products the most satisfying. We are looking for experienced Python Developer. We work in an agile environment by scrum methodology, where every employee can influence the product functionality. ",,Полная занятость,От 3 до 6 лет,,,python developer (remote),2020-10-07T14:31:41+0300,,Полный день,"[{'name': 'Python'}, {'name': 'asyncio'}, {'name': 'SQL'}, {'name': 'Linux'}, {'name': 'Kafka'}, {'name': 'Clickhouse'}, {'name': 'JWT'}, {'name': 'OAuth2'}]",
67,67,,Яндекс,"Команда обработки внешних данных обеспечивает данными различные продукты Яндекса: нашими сервисами пользуются как разработчики, так и менеджеры по работе с партнерами. Мы ищем ответственного разработчика на Python, которому предстоит создавать и поддерживать внутренние инструменты. ",,Полная занятость,От 1 года до 3 лет,,,разработчик на python,2020-10-10T18:32:13+0300,,Полный день,[],
165,165,Москва,Строительный Двор,Более ,,Полная занятость,От 1 года до 3 лет,130000.0,100000.0,python разработчик,2020-10-08T13:58:10+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Django Framework'}, {'name': 'PostgreSQL'}]","Предлагаемые условия: полностью &quot;белая&quot; заработная плата, уровень обсуждается на собеседовании;официальное трудоустройство по ТК РФ;гибкий график с периодической возможностью удалённой работы;система наставничества и обучения;возможность посещать конференции, митапы и другие мероприятия за счет компании; комфортный офис (удобные переговорки, слип-боксы, кофе-зоны);  компенсация обедов 50%;  корпоративы, тимбилдинги, дни настольных игр.  "
211,211,,Arival,,,Полная занятость,От 3 до 6 лет,,150000.0,senior python developer,2020-10-15T11:53:38+0300,,Удаленная работа,"[{'name': 'RabbitMQ'}, {'name': 'Python'}, {'name': 'PostgreSQL'}, {'name': 'AWS'}, {'name': 'Docker'}]",
247,247,Москва,Align Technology,"We’re looking for Senior Software Engineer in Test (SDET) who will join our team and will take part in creation of world-known software products in iTero scanning business. iTero ® intraoral scanners are designed to deliver speed, reliability, intuitive operations, and outstanding visualization capabilities for general practitioners or orthodontists. iTero scans have been used in more than 1.2 million restorative crowns, bridges, and custom implant abutment cases and more than 1.3 million iTero orthodontic scans. Successful candidate will expand auto testing coverage for Scanner applications using Python-based testing automation framework.   ",,Полная занятость,От 3 до 6 лет,,,software development engineer in test (python),2020-10-05T11:08:35+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Atlassian Jira'}, {'name': 'Git'}]",
285,285,Москва,Rambler Group,,,Полная занятость,От 1 года до 3 лет,,,python-разработчик (платформа рекомендаций),2020-10-13T15:08:51+0300,,Полный день,"[{'name': 'Python'}, {'name': 'ETL'}, {'name': 'PostgreSQL'}, {'name': 'Big Data'}]",
323,323,,Пульс Продаж Новостроек,,Обязанности: Разработка парсеров информации на python;Коррекция существующих парсеров. ,Полная занятость,От 1 года до 3 лет,115000.0,70000.0,программист python (разработка парсеров данных),2020-09-20T20:56:49+0300,"Требования: Опыт работы программистом Python от 1 года;Опыт работы с системами контроля версий;Базовые знания HTML, AJAX, HTTP, XML, JSON;Умение тестировать свой код;Умение планировать выполнение работ и выдерживать сроки. По умолчанию предполагается, что вы имеет опыт работы с системами контроля версий, linux shell, ms excel, знаете что такое ООП, Веб-сервисы, xml, json, rest и прочие мелочи. ",Удаленная работа,"[{'name': 'JSON API'}, {'name': 'HTML'}, {'name': 'HTTP'}, {'name': 'Python'}, {'name': 'Ajax'}]","Условия: График работы гибкий, работа удаленная;Заработная плата обсуждается с кандидатами индивидуально, все зависит от вас;Необходимо выполнить оплачиваемое тестовое задание."
444,444,Москва,ГК «ХайТэк»,,"Обязанности: Разработка и тестирование модулей Python для поддержки запуска нейронных сетей на тензорном процессоре;Разработка и исследование алгоритмов эквивалентных преобразований вычислительных графов нейронных сетей, планировки памяти и способов наиболее полного использование набора инструкций процессора для максимального ускорения инференса;Анализ преобразованных вычислительных графов, выявление метрик утилизации ресурсов процессора, bottleneck-ов;Участие в развитии Python модели процессора и компилятора;Написание юнит-тестов; ",Полная занятость,Нет опыта,,,разработчик python,2020-10-08T17:20:28+0300,"Требования: Опыт разработки на Python. Мы используем Python 3;Знание и умение применять на практике системы тестирования кода;Способность писать поддерживаемый и документированный код;Умение проводить рефакторинг существующего кода;Знание git, работа в консоли; ",Полный день,"[{'name': 'Python'}, {'name': 'Git'}, {'name': 'Linux'}, {'name': 'C++'}, {'name': 'Обучение и развитие'}]",
522,522,Москва,ФГУП НПП Гамма,,Обязанности:  Разработка REST сервисов на DRF  Разработка клиентов для работы со сторонними API  Участие в проектировании  Взаимодействие с frontend разработчиками  ,Полная занятость,От 1 года до 3 лет,,,python разработчик (backend),2020-10-12T13:40:58+0300,"Требования:  Опыт разработки на Python не менее 2-х лет  Хорошие знания Python 3+  Умение работать с git  Опыт работы с реляционными базами данных  Опыт работы с фреймворками django, django-rest-framework (DRF)  Начальные знания по JavaScript  ",Полный день,"[{'name': 'Python'}, {'name': 'Git'}, {'name': 'PostgreSQL'}, {'name': 'Django Framework'}, {'name': 'Linux'}, {'name': 'DRF'}]",Условия: Оформление согласно ТК РФ;Официальная заработная плата;Конкурентный уровень заработной платы по рынку;Возможность выбрать время начала рабочего дня. 
552,552,Москва,Ростелеком Информационные Технологии,"ООО &quot;РТК ИТ&quot; входит в IT-кластер группы компаний ПАО &quot;Ростелеком&quot;. Наша команда создает крупнейший в России видеосервис Wink. Это мультимедийная платформа, которая позволяет смотреть более 200 ТВ-каналов, тысячи фильмов и сериалы от ведущих мировых студий на любых устройствах: в мобильных приложениях, на ТВ-приставках и Смарт-ТВ, а также в браузерах на сайте В рамках данной вакансии мы ищем кандидата на позицию разработчика медиа-бэкенда. ",Обязанности:  Разработка и сопровождение ПО для системы доставки видеоконтента  ,Полная занятость,От 1 года до 3 лет,,,ведущий разработчик c/python,2020-10-13T17:29:15+0300,Требования: Опыт программирования на C и PythonОпыт работы с сетью в LinuxОпыт разработки многопоточных/многопроцессных приложенийТехнический английский на уровне чтения стандартов и документации ,Гибкий график,[],"Условия: Отличная командаОфис в центре города, 5 минут от метро Павелецкая\Новокузнецкая\ТретьяковскаяБелая заработная плата + премииСоц. пакет с возможностью выбора категорийГибкий график, иногда можно работать из домаПоездки на профильные конференцииЧай/кофе/печеньки/фрукты.  "
676,676,,Hunt For You,,,Полная занятость,Более 6 лет,7000.0,4000.0,"senior fullstack developer (python, remote)",2020-10-15T11:02:20+0300,,Удаленная работа,"[{'name': 'Python'}, {'name': 'PostgreSQL'}, {'name': 'SQL'}, {'name': 'JavaScript'}, {'name': 'Django Rest Framework'}]",
759,759,Москва,НТ Прогресс,,,Полная занятость,От 3 до 6 лет,,,разработчик python,2020-10-15T12:29:25+0300,,Полный день,"[{'name': 'Python'}, {'name': 'ReactJS'}, {'name': 'JavaScript'}, {'name': 'HTML5'}, {'name': 'Django Framework'}]",
775,775,Москва,L3 Technologies,,,Полная занятость,От 1 года до 3 лет,90000.0,60000.0,разработчик c++/python,2020-10-13T15:02:15+0300,,Полный день,"[{'name': 'Python'}, {'name': 'C++'}, {'name': 'Linux'}]",
807,807,Москва,Т8,"ООО «Т8» — ведущий российский производитель телекоммуникационного оборудования спектрального уплотнения (DWDM и CWDM) для оптических сетей связи в России и странах СНГ. Наше подразделение пишет ПО для оптоволоконного виброакустического сенсора, который способен улавливать малейшие колебания на расстояниях до 100 км. Основная цель сенсора — точно определить класс объекта и его местоположение, поэтому мы активно используем методы машинного обучения. Тестирование инфраструктуры идёт вместе с тестированием на качество моделей, поэтому мы можем предложить довольно много интересных и наукоёмких задач. Немного о команде и стеке технологий. В команде - 10 человек. Мы используем Linux, Python/C++, Docker, GitLab, Jira, Confluence. ",Обязанности: Анализ требований и разработка тестов Функциональное тестирование сервисов  Автоматизация тестирования Настройка и поддержка тестовых стендов ,Полная занятость,От 3 до 6 лет,,,qa automation engineer (python),2020-09-28T17:14:11+0300,Требования: Опыт написания тест-кейсовЗнание методологий тестированияХорошее знание PythonОпыт работы с Unix / BashОпыт работы с Docker контейнерами Плюсами будут: Опыт взаимодействия с REST APIЗнание сетевых протоколовЗнание SQL на уровне простых запросовОпыт работы с CI/CD системами ,Полный день,"[{'name': 'Python'}, {'name': 'Unix'}, {'name': 'Bash'}, {'name': 'Test case'}, {'name': 'методология тестирования'}]","Условия: Размер заработной платы обсуждается с успешным кандидатом по результатам собеседования;Офис в 15 мин. ходьбы от м. Преображенская площадь, в н.вр. - большей частью на дистанционной работе;Прекрасный профессиональный коллектив;Интересный проект, возможность участвовать в решении интересных задач в масштабах страны;ДМС, Чай/кофе/фрукты в офисе, а также недорогая столовая в здании."
809,809,Москва,RU-CENTER Group,Сейчас мы в поисках,,Полная занятость,От 3 до 6 лет,,,python разработчик,2020-10-08T15:52:50+0300,,Удаленная работа,"[{'name': 'Python'}, {'name': 'PostgreSQL'}, {'name': 'Django Framework'}]",
968,968,,Кузница Кадров,<em>Крупнейшая российская компания в области информационных технологий находится в поисках ,,Полная занятость,От 3 до 6 лет,,,python разработчик,2020-10-13T16:07:58+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Linux'}, {'name': 'SQL'}, {'name': 'Работа в команде'}, {'name': 'Unix'}, {'name': 'Автоматизация'}]",
1052,1052,,ОНСЕК,,,Полная занятость,Нет опыта,,,senior python developer,2020-10-06T12:52:20+0300,,Удаленная работа,[],Условия:  
1073,1073,,Стрим,,,Полная занятость,От 1 года до 3 лет,,,python developer (проект smarthome),2020-09-24T14:46:45+0300,,Гибкий график,"[{'name': 'Python'}, {'name': 'MongoDB'}, {'name': 'Git'}, {'name': 'MySQL'}, {'name': 'Linux'}, {'name': 'Django'}, {'name': 'Flask'}]",
1090,1090,Москва,Билайн,"Наша команда IT разрабатывает и внедряет в жизнь самые актуальные и современные технологии. Вместе мы не только создаем IT -будущее Телекома, но и используем инновационные инструменты в своих проектах, работая по Scrum в дистанционных командах. Если ты готов решать по-настоящему сложные задачи, которые, возможно, до тебя не решал никто, обладаешь аналитическими способностями, если тебя не пугают масштабные проекты и профессиональные вызовы – присоединяйся! Билайн признан работодателем №1 в телеком-отрасли России. И сейчас у тебя есть возможность присоединиться к лучшей команде в качестве BackEnd разработчика.   ",,Полная занятость,От 1 года до 3 лет,,,backend-разработчик (python),2020-10-13T14:56:42+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Django Framework'}, {'name': 'SQL'}, {'name': 'Обучение и развитие'}]",
1093,1093,,Coins.ph,"Coins is looking for experienced software engineers across the stack to join our rapidly scaling FinTech company. We are looking for engineers that can help us develop new products, scale our existing systems, and create meaningful user experiences. Coins is a company founded by software engineers and accordingly we have strong engineering principles in the very DNA of our company. We are actively seeking the best talent in the world and offer a variety of working arrangements. ",,Полная занятость,Более 6 лет,,,senior software engineer[python],2020-09-23T11:10:22+0300,,Удаленная работа,"[{'name': 'Python'}, {'name': 'PostgreSQL'}, {'name': 'golang'}]",
1135,1135,Москва,НТехЛаб,,,Полная занятость,Более 6 лет,,,ведущий python-разработчик,2020-10-15T15:20:58+0300,,Полный день,[],
1142,1142,Москва,ДомКлик,,,Полная занятость,Более 6 лет,,,senior python engineer,2020-10-15T09:57:37+0300,,Полный день,[],
1154,1154,,SUNLIGHT,,"Обязанности: разработка, code review, рефакторинг кодасопровождение и документирование написанного кодаучастие в проектировании системоптимизация сервисов под высокие нагрузки   ",Полная занятость,От 1 года до 3 лет,,,middle python разработчик,2020-09-22T17:02:49+0300,"Требования: опыт разработки Python(2.7/3) – от 2 лет;знание SQL – MySQL или PostgreSQL;уверенный пользователь *nix;опыт работы с асинхронными очередями задач (RabbitMQ, Redis)умение писать запросы через ORM и на чистом SQL;опыт работы с системами контроля версий, желательно – Git;опыт написания unit и интеграционных тестов   ",Полный день,"[{'name': 'Python'}, {'name': 'PostgreSQL'}, {'name': 'Git'}, {'name': 'Redis'}, {'name': 'Django Framework'}]",Условия работы: 
1176,1176,Москва,BestDoctor,"BestDoctor — медицинская компания, которая создает технологичные страховые продукты для людей и для бизнеса. У нас больше 100 клиентов (например, Рамблер, ostrovok.ru, vc.ru, ivi.ru), которым мы каждый день помогаем с медицинскими услугами: консультируем и записываем на прием сотрудников, избавляем от бумажной волокиты. С нами вы будете работать в лофте у метро Савеловская, в продуктовых командах по 3-6 человек, с белой зарплатой в рынке, возможностью влиять на процессы разработки и архитектуру приложений, с ДМС, частичной удалённой работой и компенсацией затрат на обучение. В нашем процессе разработки всё предсказуемо, понятно и без авралов: недельные неизменяемые спринты, минимум отвлечений от задач и достаточное количество общения, чтобы было понятно, что именно нужно делать. Кроме этого мы развиваем наш код в открытом доступе, раз в две недели проводим внутренние митапы для разработчиков, делимся конспектами прочитанных технических книг, релизим код несколько раз в день, используем последний стабильный Python, пишем много тестов и никогда не перерабатываем. Мы ожидаем, что вы занимаетесь коммерческой разработкой на Python от 3 лет, хорошо знаете сам язык, Django, умеете работать с PostgreSQL и у вас есть опыт работы в команде: умеете делать ревью, вести конструктивный спор, соблюдать процессы и воспринимать фидбек. Подробнее о нетехнических требованиях можно почитать в наших грейдах. ",,Полная занятость,От 3 до 6 лет,300000.0,180000.0,python senior developer,2020-10-13T12:29:13+0300,"BestDoctor — медицинская компания, которая создает технологичные страховые продукты для людей и для бизнеса. У нас больше 100 клиентов (например, Рамблер, ostrovok.ru, vc.ru, ivi.ru), которым мы каждый день помогаем с медицинскими услугами: консультируем и записываем на прием сотрудников, избавляем от бумажной волокиты. С нами вы будете работать в лофте у метро Савеловская, в продуктовых командах по 3-6 человек, с белой зарплатой в рынке, возможностью влиять на процессы разработки и архитектуру приложений, с ДМС, частичной удалённой работой и компенсацией затрат на обучение. В нашем процессе разработки всё предсказуемо, понятно и без авралов: недельные неизменяемые спринты, минимум отвлечений от задач и достаточное количество общения, чтобы было понятно, что именно нужно делать. Кроме этого мы развиваем наш код в открытом доступе, раз в две недели проводим внутренние митапы для разработчиков, делимся конспектами прочитанных технических книг, релизим код несколько раз в день, используем последний стабильный Python, пишем много тестов и никогда не перерабатываем. Мы ожидаем, что вы занимаетесь коммерческой разработкой на Python от 3 лет, хорошо знаете сам язык, Django, умеете работать с PostgreSQL и у вас есть опыт работы в команде: умеете делать ревью, вести конструктивный спор, соблюдать процессы и воспринимать фидбек. Подробнее о нетехнических требованиях можно почитать в наших грейдах. ",Полный день,"[{'name': 'Django Framework'}, {'name': 'Python'}, {'name': 'PostgreSQL'}, {'name': 'Git'}]",
1201,1201,,Рубедайт Рус,,,Полная занятость,От 3 до 6 лет,250000.0,180000.0,senior python developer,2020-09-24T14:20:46+0300,,Удаленная работа,"[{'name': 'Python'}, {'name': 'Django Framework'}, {'name': 'PostgreSQL'}, {'name': 'Git'}, {'name': 'RabbitMQ'}, {'name': 'Flask'}]","Что тебя ждёт: Тебя ждет 100% удаленная работа и гибкий график; Сложные и значимые проекты, участием в котором можно гордиться;  Гибкие условия работы, когда главное – результат, а не исполнение формальных требований; Оформление по договору ИП или самозанятый; "
1398,1398,,Руформ,,,Полная занятость,От 3 до 6 лет,,,senior python developer,2020-10-15T17:14:51+0300,,Полный день,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'MySQL'}, {'name': 'Git'}, {'name': 'Linux'}, {'name': 'GoLang'}]",
1452,1452,Москва,СКАЙТРЭК,,,Полная занятость,От 1 года до 3 лет,,,python разработчик/ведущий python разработчик,2020-10-13T15:58:38+0300,,Полный день,"[{'name': 'Python'}, {'name': 'PostgreSQL'}, {'name': 'Linux'}, {'name': 'Atlassian Jira'}, {'name': 'SQL'}, {'name': 'Веб-программирование'}, {'name': 'Git'}]",
1485,1485,,X5 RETAIL GROUP,"Ведущая компания современной розничной торговли - создаёт, ​развивает и управляет портфелем брендов магазинов &quot;Пятёрочка&quot;, &quot;Перекресток&quot; и &quot;Карусель&quot;. Цифровая розница уже становится нашим настоящим! В X5 RETAIL GROUP реализуется «Цифровая трансформация» - программа преобразований на базе больших данных и автоматизации процессов. Гибкая ИТ-архитектура и управление, продуктовый подход в решении задач, сотрудничество бизнеса и технологий для достижения общих целей. В нашу agile-команду мы ищем ",Обязанности: Разработка автоматизированных тестов в соответствии с тестовыми сценариями и планом автоматизации тестирования продуктов;Поддержание тестовых сценариев в актуальном состоянии;Анализ результатов запуска автотестов и предоставление отчётов о результатах тестирования;Внедрение автоматизированного тестирования продукта. ,Полная занятость,От 1 года до 3 лет,,,qa automation python,2020-10-12T17:08:15+0300,Требования: Опыт в аналогичной должности от 1 года:Знание языков программирования (Python);Знание основ автоматизации тестирования и TDD. <br />,Полный день,"[{'name': 'Python'}, {'name': 'pytest'}, {'name': 'REST'}, {'name': 'PostgreSQL'}, {'name': 'MongoDB'}, {'name': 'Kafka'}]",
1500,1500,,Электронная торговая площадка Газпромбанка,"ООО ЭТП ГПБ – дочернее предприятие Газпромбанка, созданное с целью организации межотраслевой торговой площадки для клиентов Банка и других корпоративных заказчиков. Сейчас мы расширяем команду и приглашаем в команду ",,Полная занятость,От 3 до 6 лет,,,разработчик python,2020-10-05T10:44:46+0300,"Требования: Python версии 2/3;умение разбираться в чужом коде;уверенное знание языка и библиотек Python;знание фреймворков Tornado/Django/Flask;базовые знания HTML, CSS, JavaScript – для верстки страниц;умение работать с Git;знание SQL, опыт работы с реляционными базами данных (PostgreSQL, MySQL), умение использовать ORM (например, Django ORM);английский язык базовый технический. ",Удаленная работа,"[{'name': 'Python'}, {'name': 'PostgreSQL'}, {'name': 'ОС Linux'}, {'name': 'Git'}, {'name': 'PHP'}, {'name': 'jQuery'}, {'name': 'JS'}]",
1509,1509,Москва,Blockchain Solutions,,"Обязанности: Участие в проектировании систем;Разработка нового функционала;Рефакторинг кодовой базы;Поиск ошибок, их устранение;Разработка интеграций с различными внешними системами;Оптимизация сервисов под высокие нагрузки. ",Полная занятость,От 1 года до 3 лет,,110000.0,middle python developer,2020-09-28T10:53:31+0300,"Требования: Django, Django-rest, Django-rq, Flask;<br />Unit / smoke testing;Опыт работы с MySQL / Postgres;Желателен опыт работы с Shinx;Желателен опыт c redis / rabbitmq;Желателен опыт с docker / docker-compose;Умение разбираться в чужом коде;Понимание работы http, https. REST, RESTful, SOAP;Git на уровне очень уверенного пользователя;Уверенное знание Linux. ",Полный день,"[{'name': 'Git'}, {'name': 'Python'}, {'name': 'Linux'}, {'name': 'SOAP'}, {'name': 'REST'}, {'name': 'MySQL'}, {'name': 'Django'}, {'name': 'Django-rest'}, {'name': 'Django-rq'}]","Условия: Дополнительные бонусы и премии за качественно выполненную работу;Возможность для карьерного роста и самореализации практически в любом направлении IT;Возможно обучение за счет компании;Молодой и дружный коллектив;Комфортабельный офис;Чай, кофе, снеки;График работы 5/2 по будням, с 10 до 19."
1565,1565,Москва,Insilico Medicine,"Мы в Insilico Medicine применяем современные модели машинного обучения для поиска новых лекарств и исследования старения, делаем веб-сервисы и инфраструктуру для построения экспериментов и работы с биомедицинскими данными. У нас есть партнерства и совместные проекты с крупными фармацевтическими компаниями и институтами. В Insilico работают сильнейшие специалисты в области медицинской химии, биоинформатики и машинного обучения из России, США, Китая, Тайваня, Бельгии, Польши. Ищем коллег в команду разработки для развития платформы по поиску новых лекарств с помощью машинного обучения. Вы станете частью мультидисциплинарной команды, работающей в тесной коллаборации с нашей исследовательской группой. Требования:  Техническое образование или эквивалентный практический опыт  Хороший опыт разработки на Python  Опыт разработки веб-приложений  Алгоритмическая подготовка  Опыт с некоторыми из технологий из списка: Django, GitLab, Docker, Kubernetes, Nginx, PostgreSQL, Mongo, Redis, Celery, Elasticsearch, JavaScript, React, Angular, Airflow, Sentry, Grafana, Kibana, Prometheus, AWS, Tensorflow, PyTorch  Условия:  Работа в офисе в Технопарке Сколково  Гибкий график и возможность работать удаленно несколько дней в неделю  Амбициозные и интересные задачи  Бонусы по итогам успешной работы ",,Полная занятость,От 1 года до 3 лет,180000.0,100000.0,программист python,2020-10-05T13:14:35+0300,"Мы в Insilico Medicine применяем современные модели машинного обучения для поиска новых лекарств и исследования старения, делаем веб-сервисы и инфраструктуру для построения экспериментов и работы с биомедицинскими данными. У нас есть партнерства и совместные проекты с крупными фармацевтическими компаниями и институтами. В Insilico работают сильнейшие специалисты в области медицинской химии, биоинформатики и машинного обучения из России, США, Китая, Тайваня, Бельгии, Польши. Ищем коллег в команду разработки для развития платформы по поиску новых лекарств с помощью машинного обучения. Вы станете частью мультидисциплинарной команды, работающей в тесной коллаборации с нашей исследовательской группой. Требования:  Техническое образование или эквивалентный практический опыт  Хороший опыт разработки на Python  Опыт разработки веб-приложений  Алгоритмическая подготовка  Опыт с некоторыми из технологий из списка: Django, GitLab, Docker, Kubernetes, Nginx, PostgreSQL, Mongo, Redis, Celery, Elasticsearch, JavaScript, React, Angular, Airflow, Sentry, Grafana, Kibana, Prometheus, AWS, Tensorflow, PyTorch  Условия:  Работа в офисе в Технопарке Сколково  Гибкий график и возможность работать удаленно несколько дней в неделю  Амбициозные и интересные задачи  Бонусы по итогам успешной работы ",Полный день,"[{'name': 'Python'}, {'name': 'Web Application Development'}, {'name': 'Django Framework'}, {'name': 'GitLab'}, {'name': 'Docker'}, {'name': 'Nginx'}, {'name': 'Niginx'}, {'name': 'PostgreSQL'}, {'name': 'MongoDB'}, {'name': 'Redis'}, {'name': 'Celery'}, {'name': 'Elasticsearch'}, {'name': 'react'}, {'name': 'AngularJS'}, {'name': 'Airflow'}, {'name': 'Sentry'}, {'name': 'Grafana'}, {'name': 'Kibana'}, {'name': 'Prometheus'}, {'name': 'AWS'}, {'name': 'PyTorch'}, {'name': 'tensorflow'}]","Мы в Insilico Medicine применяем современные модели машинного обучения для поиска новых лекарств и исследования старения, делаем веб-сервисы и инфраструктуру для построения экспериментов и работы с биомедицинскими данными. У нас есть партнерства и совместные проекты с крупными фармацевтическими компаниями и институтами. В Insilico работают сильнейшие специалисты в области медицинской химии, биоинформатики и машинного обучения из России, США, Китая, Тайваня, Бельгии, Польши. Ищем коллег в команду разработки для развития платформы по поиску новых лекарств с помощью машинного обучения. Вы станете частью мультидисциплинарной команды, работающей в тесной коллаборации с нашей исследовательской группой. Требования:  Техническое образование или эквивалентный практический опыт  Хороший опыт разработки на Python  Опыт разработки веб-приложений  Алгоритмическая подготовка  Опыт с некоторыми из технологий из списка: Django, GitLab, Docker, Kubernetes, Nginx, PostgreSQL, Mongo, Redis, Celery, Elasticsearch, JavaScript, React, Angular, Airflow, Sentry, Grafana, Kibana, Prometheus, AWS, Tensorflow, PyTorch  Условия:  Работа в офисе в Технопарке Сколково  Гибкий график и возможность работать удаленно несколько дней в неделю  Амбициозные и интересные задачи  Бонусы по итогам успешной работы "
1582,1582,,"ВСК, САО",,"Обязанности: Участие в проектах автоматизации/роботизации в качестве аналитика/разработчика Python в области ИИ (AI) и больших данных (BigData):Анализ as is и проектирование to be процесса (коммуникация с бизнес-заказчиком и участниками команды, состав-ление и согласование документации);Оценка трудозатрат по длительности/сроку выполнения анализа, составление оперативного статуса;Участие в тестировании разработанных решений;Разработка решений и обеспечение контроля качества на всех этапах проекта (анализ, проектирование, разработка, тестирование, составление документации);Разработка подхода по техническому сопровождению решений в компании;Участие в процессе технического сопровождения решений. ",Полная занятость,От 1 года до 3 лет,,,разработчик python,2020-10-12T06:20:49+0300,"Требования: Высшее образование Опыт работы: От 3 лет, ИТ, Fintech, Insurtech, банки, страхование, ИТ-консалтинг, RPA, Опыт разработки проектов автоматизации/роботизации (реализация 2-х и более IT проектов) Уверенное знание методологии разработки роботизированных/автоматизированных решенийУверенное знание языка программирования Python и уверенное знание 2-го системного языка программирования (C, C++, Java)Уверенное знание языка разметки HTML и языка стилизации CSSУверенное знание 1-й и более систем контроля версий (SVN, Mercurial, Git)Продвинутый пользователь: важно – Python, GIT; опционально - Jira, Confluence ",Полный день,"[{'name': 'Atlassian Jira'}, {'name': 'HTML'}, {'name': 'SQL'}, {'name': 'CSS'}, {'name': 'Git'}, {'name': 'Python'}, {'name': 'Управление проектами'}, {'name': 'Разработка ПО'}, {'name': 'Пользователь ПК'}, {'name': 'C++'}]","Условия: Сложные и интересные задачи, которые каждый день будут прокачивать Ваши навыки и профессионализм.Реальные перспективы профессионального и карьерного роста.Оформление по ТК, полностью &quot;белая&quot; заработная плата и премии,Добровольное медицинское страхование по истечении испытательного срока.Скидки по страхованию «для своих»Гибкий график работы (до 20% от рабочего времени можно работать из дома)Офис в центре городаКлевая команда"
1732,1732,Москва,Центр компьютерного обучения СПЕЦИАЛИСТ при МГТУ им. Н.Э.Баумана,"Приглашаем специалиста - программиста Python, знающего данную область и готового вести соответствующие учебные курсы. ",,Частичная занятость,От 3 до 6 лет,,,преподаватель курсов «программирование на языке python»,2020-10-05T13:39:38+0300,,Гибкий график,"[{'name': 'Python'}, {'name': 'NumPy'}, {'name': 'Matplotlib'}, {'name': 'C/C++'}, {'name': 'Delphi'}, {'name': 'Ruby'}, {'name': 'СУБД'}, {'name': 'C++'}]",
1790,1790,Москва,Алеф Диджитал,,"Обязанности: Писать API для мобильных приложений и сайта;Совершенствовать CRM, автоматизировать работу сотрудников;Оптимизация работы бэкенда, профилирование;Строить архитектуру приложения ",Полная занятость,От 1 года до 3 лет,100000.0,60000.0,python-разработчик,2020-10-13T14:07:22+0300,Требования: ,Полный день,"[{'name': 'Python'}, {'name': 'Django Framework'}, {'name': 'PostgreSQL'}, {'name': 'Работа в команде'}, {'name': 'CRM'}, {'name': 'Backend'}, {'name': 'REST'}]","Условия: Минимум бюрократии, вся команда нацелена на результат и качество;Оформление по ТК РФ;Молодой и дружный коллектив;Удобный график. Гибкое начало дня с 9 до 11;Интересный продукт с большим фидбэком от пользователей;Сильная команда и поставленные процессы разработки;Отличные возможности для развития и карьерного роста;Пешая доступность от м.Преображенская площадь или м.Семеновская"
