,Unnamed: 0,city,company_name,description,duty,employment,experience,max_salary,min_salary,name,published_date,requirements,schedule,skills,terms
3,3,Москва,Rambler Group,,,Полная занятость,От 1 года до 3 лет,,,data scientist (middle),2020-09-29T12:23:12+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Linux'}, {'name': 'SQL'}, {'name': 'Git'}, {'name': 'Data Mining'}]",
13,13,,Luxoft,,,Полная занятость,От 1 года до 3 лет,,,big data engineer,2020-09-17T11:40:27+0300,,Полный день,"[{'name': 'ETL'}, {'name': 'Hadoop'}, {'name': 'Spark'}, {'name': 'Python'}]",
24,24,,РАБЛЗ,,,Полная занятость,От 1 года до 3 лет,210000.0,150000.0,data scientist,2020-10-13T18:36:31+0300,"Минимальные требования: Умение и желание решать исследовательские задачи: уметь формулировать гипотезы, быстро их приоритезировать, валидировать их совместно с техническими коллегами и бизнес-заказчиками, объяснять их и переводить на бизнес-язык (это действительно важный пункт, а не просто красивые слова);Опыт использования ML библиотек на Python (xgboost, lightgbm, sklearn и др.), понимание областей применимости разных алгоритмов, метрик качества и математики за ними;Владение инструментами получения и выгрузки данных (SQL, Excel, etc), обработки данных (Pandas, etc), визуализации данных (Seaborn, etc) и понимание, что такие задачи занимают много времени на реальных проектах по анализу данных; ",Удаленная работа,"[{'name': 'Data Mining'}, {'name': 'Python'}, {'name': 'SQL'}, {'name': 'Pandas'}]",
130,130,Москва,Лаборатория Касперского,,"Обязанности: Разработка, поддержка и мониторинг системы обработки данных на языках Scala и PythonАнализ требований, участие в разработке планов и оценке реализацииАктивное участие в выборе и проработке технологийПроведение кодревью",Полная занятость,От 3 до 6 лет,,,разработчик bigdata (scala),2020-10-06T16:49:41+0300,"Требования: Опыт разработки распределённых систем: работа с распределенными хранилищами данных, кэшами, очередямиЗнание Scala или Java SE, при условии, что вы хотите писать на ScalaОпыт работы с Linux на уровне опытного пользователяНепрерывное профессиональное развитие, к примеру: изучение новых языков программирования, онлайн курсы, контрибьюты в открытые проекты, чтение книг, блогов, подкасты и т.д. ",Полный день,"[{'name': 'SCALA'}, {'name': 'Hadoop'}, {'name': 'Spark'}, {'name': 'Kudu'}, {'name': 'Big Data'}, {'name': 'Redis'}, {'name': 'Elasticsearch'}, {'name': 'NoSQL'}]",
139,139,,Авито,"<em>Мы бережём здоровье сотрудников, поэтому на время пандемии все команды перешли на работу из дома. Компания предоставляет технику для удалённой работы: ноутбуки, мониторы, модемы. Также мы даём доступ к софту для продуктивного взаимодействия в команде. А ещё компенсируем расходы на питание, чтобы сотрудники меньше скучали по бесплатным обедам в офисе.</em><br /><br />Авито— самый популярный сайт объявлений в России. Мы входим в топ-5 площадок рунета, топ-3 мировых классифайдов, топ-3 самых дорогих компаний рунета. Каждый месяц на Авито бывает более 47 миллионов человек — это около четверти населения России. А чтобы просмотреть все активные объявления о товарах и услугах, понадобится 441 день! Команда DWH создает платформу для решения любых аналитических задач, например: проверить гипотезу на данных (с платформой регулярно работают и самостоятельно решают задачи больше 100 аналитиков, инженеров, продактов и десятки сервисов);сделать отчет (ежедневно обновляются тысячи аналитических отчетов);залогировать событие Clickstream (в хранилище их загружаются миллиарды ежедневно) и построить метрику (их уже почти 2000);провести A/B тест (ежедневно проходят больше 100)«По нажатию кнопки» можно сделать уже многое, но впереди не меньше новых вызовов. ",,Полная занятость,От 3 до 6 лет,,,data engineer,2020-09-17T12:31:05+0300,,Полный день,"[{'name': 'SQL'}, {'name': 'Python'}, {'name': 'Базы данных'}]",
215,215,Москва,"РОСБАНК, Societe Generale Group (Russia)",  ,"Обязанности: Построение математических моделей предсказания поведения клиентов (розничных и корпоративных) - логистическая регрессия, линейная регрессия, деревья, случайный лес, градиентный бустинг и т.д.Мониторинг моделей;Разработка и поддержание баз данных для моделирования;Участие в аналитических проектах и исследованиях;Реализация проектов, связанных с математическим моделированием с соблюдением сроков. ",Полная занятость,От 1 года до 3 лет,,,data scientist,2020-10-15T15:42:33+0300,"Требования: Опыт работы от 1 годаОпыт построения скоринговых моделей в SAS/ R/ Python и внедрения в практики Банка;Знание статистического моделирования и методов машинного обучения (machine learning);Опыт реализации проектов с соблюдением установленных сроков и требований к качествуЗнание английского языка (письменный и устный) – as a must,Сильные коммуникативные и презентационные навыки. ",Полный день,"[{'name': 'Python'}, {'name': 'Data Mining'}, {'name': 'Английский язык'}, {'name': 'Французский язык'}, {'name': 'Организация мероприятий'}, {'name': 'валидация моделей'}, {'name': 'Data Scientist'}]","Условия: Стабильный и прозрачный доход: зарплата и премии по результатам работыГрафик 5/2, пятница - сокращенный рабочий день31 календарный день оплачиваемого отпускаОтсутствие дресс-кодаВозможность частичной удаленной работыПрограмма ДМС, включая стоматологию и страхование при выезде за рубеж, корпоративные спортивные команды и скидки на абонементы в фитнес-клубыДополнительная оплата больничного (5 рабочих дней в год)Личностное развитие и рост: корпоративная электронная библиотека Альпина, возможность прохождения бесплатного обучения и тренингов, участия в регулярных встречах корпоративных клубов и скидки на курсы он-лайн школСкидки и привилегии по кредитам, ипотека на льготных условиях, льготные условия обслуживания и т.п.Программа корпоративных скидок и привилегий Primezone: развлечение, отдых, товары и услуги, обучениеКомфортный современный офис: зоны для отдыха и здорового питания, зоны для совместной работыПрограмма волонтерства и благотворительностиОфис - м. Красные ворота / м. Комсомольская (5 минут пешком от метро)"
225,225,,ПИК-Аренда,,,Полная занятость,От 3 до 6 лет,,,business/data analyst,2020-10-13T20:09:07+0300,,Полный день,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'Английский язык'}, {'name': 'Presentation skills'}, {'name': 'MS Excel'}, {'name': 'Google Sheets'}]",
262,262,,МТС,,,Полная занятость,От 3 до 6 лет,,,архитектор пакетной обработки данных (big data),2020-09-29T18:11:18+0300,"Требования: Хорошее понимание концептуальных и технологических аспектов BigData и стека Hadoop (HDFS, YARN, Map-Reduce, Spark, Hive)Хорошее понимание шаблонов пакетной обработки данных (batch ETL/ELT)Опыт разработки с применением ETL инструментария (Airflow, Informatica BDE, Pentaho DI и др.) от 3 летОпыт работы с Hive, Spark от 3 летОпыт программирования на Python от 3 летАнглийский язык на уровне pre-intermediate ",Полный день,"[{'name': 'Python'}, {'name': 'Agile Project Management'}, {'name': 'Hadoop'}, {'name': 'Hive'}, {'name': 'Spark'}, {'name': 'Big Data'}]","Условия? Каждый месяц - аванс и зарплата, дважды в год - премия. Бонусом – ДМС + стоматология, корпоративная связь, страхование жизни, в т.ч. при выезде за границу, специальные предложения от партнеров и друзей МТС."
283,283,,"МАГНИТ, Розничная сеть",Мы развиваем собственный ,,Полная занятость,От 3 до 6 лет,,,senior data science,2020-09-30T16:04:43+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Data Mining'}, {'name': 'SQL'}, {'name': 'MS SQL'}, {'name': 'Pascal'}]","Будет преимуществом: Опыт использования более сложных методов решения задач регрессии во временных рядах: градиентный бустинг, нейросети;Опыт создания собственных метрик оценки моделей машинного обучения для регрессии;Опыт создания собственных методов разделения данных для проведения кросс-валидации и поиска по сетке;Опыт сокращения времени обучения моделей с минимальной потерей точности;Опыт создания устойчивых моделей и умение объяснить изменение точности модели на новых данных;Приветствуется опыт сокращения потребления вычислительных ресурсов при обучении моделей;Опыт использования пайплайнов и стакингов различных моделей нейросетей;Опыт создания нейросети с &quot;нуля&quot; без использования сторонних специализированных на нейросетях библиотек, понимание математического аппарата внутри нейросети;Опыт оптимизации нейросетей под более требовательные к оптимизации условия (мобильные приложения, малое кол-во памяти и т.п.);Опыт использования обученной нейросети в других методах машинного обучения (использование весов признаков, выходных данных определенных слоев и т.п.). "
297,297,Москва,PepsiCo,,,Полная занятость,Более 6 лет,,,data scientist,2020-09-25T12:33:22+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Английский язык'}, {'name': 'NRM'}, {'name': 'Pricing'}, {'name': 'Promo'}, {'name': 'Data Science'}, {'name': 'Gurobi'}, {'name': 'Cplex'}, {'name': 'Machine Learning'}, {'name': 'Artificial Intelligence'}, {'name': 'AI'}, {'name': 'ML'}]",
320,320,Москва,Лаборатория Наносемантика,Компания «,"Обязанности:  Глубокий r’n’d современных решений по RL, так и прочих математических моделей и методов, необходимых для решения задач;  Построение и оптимизация моделей на PuzzleLib (библиотека, разработанная компанией);  Работа с данными, подготовка данных к обучению, обучение и тестирование моделей, написание pipeline;  Оценка качества и развёртывание решений на конечных устройствах.  ",Полная занятость,От 1 года до 3 лет,,150000.0,data science / rl разработчик (middle),2020-10-02T11:23:27+0300,"Требования:  <em>Обязательные:</em>  - Опыт работы с задачами RL; - Уверенные знания Python, Linux, Git; - Представление о работе веб серверных приложений, REST API, веб сокетах, системах контейнеризации; - Хорошее представление об алгоритмах и структурах данных; - Уверенные знания о процессе подготовки данных и обучении нейронных сетей; - Твёрдые навыки работы по крайней мере с одним из популярных нейросетевых фреймворков (PyTorch, TensorFlow, Keras).  <em>Бонусом будет:</em>  Аккуратное оформление кода; Умение самостоятельно заниматься поиском информации и реализовывать описанные в статьях алгоритмы, архитектуры и т. д.;Знакомство с теорией про финансовые рынки/портфельный анализ (выбор стратегии развития портфеля в условиях неопределённости);Опыт работы с GAN;Опыт работы с прочими задачами CV (видеоаналитика, нейросетевой анализ изображений). ",Гибкий график,"[{'name': 'Python'}, {'name': 'Git'}, {'name': 'Linux'}, {'name': 'REST'}, {'name': 'Машинное обучение'}, {'name': 'PyTorch'}, {'name': 'TensorFlow'}, {'name': 'Keras'}, {'name': 'CV'}, {'name': 'GAN'}]","Требования:  <em>Обязательные:</em>  - Опыт работы с задачами RL; - Уверенные знания Python, Linux, Git; - Представление о работе веб серверных приложений, REST API, веб сокетах, системах контейнеризации; - Хорошее представление об алгоритмах и структурах данных; - Уверенные знания о процессе подготовки данных и обучении нейронных сетей; - Твёрдые навыки работы по крайней мере с одним из популярных нейросетевых фреймворков (PyTorch, TensorFlow, Keras).  <em>Бонусом будет:</em>  Аккуратное оформление кода; Умение самостоятельно заниматься поиском информации и реализовывать описанные в статьях алгоритмы, архитектуры и т. д.;Знакомство с теорией про финансовые рынки/портфельный анализ (выбор стратегии развития портфеля в условиях неопределённости);Опыт работы с GAN;Опыт работы с прочими задачами CV (видеоаналитика, нейросетевой анализ изображений). "
374,374,,HUAWEI,,,Полная занятость,От 3 до 6 лет,,,database developer/ automatic code analysis researcher (c/c++),2020-09-21T21:10:09+0300,,Полный день,[],
388,388,Москва,ОНЭЛИЯ,В связи с расширением в компанию требуется ,,Полная занятость,От 1 года до 3 лет,100000.0,60000.0,data specialist/специалист по актуализации данных,2020-09-22T19:22:30+0300,,Полный день,"[{'name': 'MS PowerPoint'}, {'name': 'MS Outlook'}, {'name': 'Работа с базами данных'}, {'name': 'MS Visio'}, {'name': 'MS Access'}, {'name': 'MS Excel'}, {'name': 'Аналитическое мышление'}, {'name': 'Базы данных'}, {'name': 'Работа с большим объемом информации'}, {'name': 'Поиск информации в интернет'}, {'name': 'Анализ данных'}, {'name': 'Статистика'}, {'name': 'Internet'}, {'name': 'Data Managment'}]",
422,422,Москва,Vivid Money,,,Полная занятость,От 1 года до 3 лет,,,data analyst,2020-10-06T17:46:17+0300,,Полный день,"[{'name': 'Data Analysis'}, {'name': 'SQL'}, {'name': 'MS Excel'}]",
428,428,,СДевс,В крупную американскую компанию ,,Полная занятость,От 3 до 6 лет,,,data engineer (middle),2020-09-29T12:36:49+0300,,Удаленная работа,"[{'name': 'Английский язык'}, {'name': 'XML'}, {'name': 'SQL'}, {'name': 'ООП'}, {'name': 'JS'}, {'name': 'JSON'}, {'name': 'Groovy'}, {'name': 'CSV'}, {'name': 'JsonPath'}]",
449,449,Москва,Актион Технологии,"Не будем повторять то, что написано о нас на страничке «О компании». Там ты найдешь ответы на вопросы &quot;Кто мы?&quot;, &quot;Почему сейчас ищем людей?&quot; и &quot;Что стратегически нами задумано?&quot;, букв немного, вся суть передана, цифры говорят сами за себя! ",,Полная занятость,От 1 года до 3 лет,,,data engineer,2020-10-12T10:25:36+0300,,Полный день,[],
627,627,,ГКУ Инфогород,,,Полная занятость,От 3 до 6 лет,,,data engineer,2020-09-23T16:48:00+0300,,Полный день,"[{'name': 'Python'}, {'name': 'PySpark'}, {'name': 'Big Data'}]",
646,646,,X5 RETAIL GROUP,,,Полная занятость,От 3 до 6 лет,,,data engineer,2020-09-30T13:40:57+0300,,Гибкий график,"[{'name': 'Python'}, {'name': 'Java'}, {'name': 'SQL'}, {'name': 'Git'}, {'name': 'SCALA'}, {'name': 'Hadoop'}, {'name': 'Spark'}]",
649,649,Москва,Star-staff,<em>Ищем опытного ,"Обязанности: Писать и оптимизаровать sql-скрипты для вычисления моделей и анализа качества данных;Разрабатывать новые и улучшать существующие модели;Подготавливать технические задания для IT подразделения для реализации новых моделей на бою;Координировать работу подразделений компании в рамках проведения тестирований (&quot;ретротестов&quot;);Участвовать в оптимизации процесса разработки, не бояться брать инициативу в свои руки;Обсуждать с партнерами как существующие модели, так и их пожелания относительно будущих продуктов. ",Полная занятость,От 1 года до 3 лет,,,data scientist (аналитик/ моделист),2020-10-13T11:51:59+0300,"Требования: Техническое образование;Опыт работы построения моделей в банковской или страховой сфере (желательно);Опыт работы с сырыми данными;Знание математической статистики, предиктивной аналитики, методов анализа больших данных, опыт использования прикладной статистики;Желание разбираться в данных.<br /><br />",Полный день,"[{'name': 'Python'}, {'name': 'Oracle Pl/SQL'}, {'name': 'SQL'}, {'name': 'Data Mining'}]",Условия: 100% белая з.п.годовой бонус (от 1 оклада)ежегодная индексация заработной платыДМС со стоматологией (софинансирование ДМС для супругов и детей)Страхование жизни и от несчастных случаевФитнес в нашем БЦ (софинансирование)Возможность изучения английского языка в офисе компанииТранспортная доступность: 
815,815,Москва,СофтТелематика,,,Полная занятость,От 3 до 6 лет,,200000.0,data scientist (computer vision),2020-10-13T10:39:46+0300,,Гибкий график,"[{'name': 'Data Analysis'}, {'name': 'machine learning'}, {'name': 'computer vision'}]",
816,816,,Банк Открытие,,"Обязанности: Разработка и оптимизация моделей и алгоритмов по выявлению мошенничества (скоринг транзакций, оценка риска клиентов и др.), анализ и выявление зависимостей и аномалий и др.;Анализ доступных источников информации, оценка качества данных для решения задач и формирование необходимых датасетов;Формулирование гипотез и их проверка;Тестирование и внедрение разработанных моделей;Оценка качества используемых моделей и формирование предложений по оптимизации в случае падения эффективности.   ",Полная занятость,От 1 года до 3 лет,,,data scientist,2020-09-25T12:50:39+0300,"Требования: Высшее математическое/техническое образование;Понимание и опыт применения математической статистики, теории вероятности, линейной алгебры;Опыт работы в области Data science от одного года;Понимание и опыт практического применения алгоритмов машинного обучения: нейронные сети, композитные алгоритмы (случайный лес, градиентный бустинг), линейноые алгоритмы (линейная и логистическая регрессия и т.д.);Опыт программирования на Python (Pandas, NymPy, SkyPy, Scikit-learn, matplotlib/seaborn/plotly и т д) / R, SAS (Base, Guide, Miner, Viya);Знание SQL и основ баз данных. <br />",Полный день,"[{'name': 'Python'}, {'name': 'Data Mining'}, {'name': 'SQL'}, {'name': 'C++'}, {'name': 'MS SQL'}]","Мы предлагаем: Стать частью крупного, динамично развивающегося Банка;Работу в команде единомышленников, неравнодушных к передовым технологиям и практикам;Неограниченные возможности для совершенствования Ваших навыков и знаний, обучаясь у лучших и решая сверхамбициозные задачи;Позитивную рабочую атмосферу, дружный коллектив;Удобное расположение офиса в центре Москвы;Достойную и конкурентную заработную плату, квартальные и годовые премии, размер которых зависит от результатов Вашей работы;Разнообразный социальный пакет: ДМС, страхование жизни, страхование для выезжающих за границу, льготные условия приобретения банковских продуктов, скидки в фитнес-клубах и в компаниях-партнерах."
818,818,,Банк ВТБ (ПАО),В кросс-функциональную команду аналитиков данных банка ВТБ требуется Data Engineer для работы с BigData хранилищем (Hadoop). ,"Обязанности: построение витрин данных (SQL, Python);разработка и оптимизация ETL процессов;тестирование нового функционала и витрин в DataLake;выстраивание процессов Data Governance на инфраструктуре Hadoop (контроль качества данных) совместно с CDO Банка;контроль качества данных в хранилище (Hadoop) – постановка задач, анализ;участие в проектах связанных с витринами данных, банковским хранилищем, MLOps. ",Полная занятость,От 1 года до 3 лет,,,аналитик данных (big data),2020-09-29T12:44:13+0300,"Требования: высшее образование;опыт работы в ИТ компаниях, подразделениях ИТ или рисков банка от 1 года;опыт работы с реляционными и noSQL базами данных;уверенные знания SQL;знание Python или Scala как преимущество;знание планировщиков процессов (AirFlow, Oozie) как преимущество;опыт работы с BI системами и средствами визуализации как преимущество;знания в области BigData (Hadoop, Spark, Hue) как преимущество;желание развиваться в направлении data engineering. ",Полный день,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'MS SQL Server'}, {'name': 'Обучение и развитие'}, {'name': 'Hadoop'}, {'name': 'Big Data'}]","Условия:  трудоустройство согласно Законодательству;  конкурентная заработная плата;  профессиональное обучение и развитие;  добровольное медицинское страхование, льготные условия кредитования;  корпоративная пенсионная программа, материальная помощь;  спортивная жизнь и корпоративные мероприятия;  возможность построить карьеру в ведущем банке России. "
820,820,,Билайн,"Наша команда каждый день работает над повышением качества связи, обеспечивая бесперебойность сервиса для клиента. Мы – это уверенность, надежность, профессионализм и внимание к деталям.<br />Если ты готов решать сложные и масштабные задачи в команде экспертов – мы ждем твое резюме!<br />Билайн признан работодателем №1 в телеком-отрасли России. И сейчас у тебя есть возможность присоединиться к лучшей команде в качестве Team Lead/Senior Data Scientist ",,Полная занятость,От 3 до 6 лет,,,team lead/senior data scientist,2020-10-13T15:51:17+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Data Mining'}, {'name': 'Java'}, {'name': 'Git'}, {'name': 'Linux'}, {'name': 'SCALA'}, {'name': 'C++'}, {'name': 'Математическая статистика'}, {'name': 'Математическое моделирование'}, {'name': 'Анализ данных'}]",
824,824,,«Газпромбанк» (Акционерное общество),,,Полная занятость,От 3 до 6 лет,,,ведущий data аналитик crm,2020-10-15T09:20:22+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Data Mining'}, {'name': 'SQL'}, {'name': 'Oracle Pl/SQL'}, {'name': 'MS PowerPoint'}]","Условия: Стать частью команды, реализующей программы цифровой трансформации банка - на основе передового опыта и инновационных идей 21 векаДепартамент анализа данных и моделирования , работа в котором - это возможность профессионального роста и реализации масштабных аналитических проектовРабота в команде профессионалов – неравнодушных, активных, ответственных за свой результат, мы участвуем в социальных проектах и трансформируемся сами в спорте и искусствеКонкурентная заработная плата и система премирования, ежегодные бонусыДМС с первого дняМногочисленные скидки и бонусы от партнеров: у нас обширная сеть партнерских программ от фитнеса до аренды яхтВозможности для профессионального развития: доступ к корпоративной библиотеке, периодическим изданиям, посещение конференций, профильные курсы и мастер классы от известных тренеровВозможность удаленного графика работы!"
864,864,Мытищи,MOON (Группа Компаний),,,Полная занятость,От 3 до 6 лет,,,аналитик данных / data analyst,2020-10-12T15:01:27+0300,,Удаленная работа,"[{'name': 'E-Commerce'}, {'name': 'MySQL'}, {'name': 'PowerBi'}, {'name': 'Google Data Studio'}, {'name': 'GBQ'}, {'name': 'ARPU'}, {'name': 'ARPPU'}]",
885,885,,Первая Грузовая Компания,,"Обязанности: Решение задач, связанных с построением моделей машинного обучения и разработкой цифровых продуктов, основанных на анализе данныхРабота в продуктовых командах в роли DSАнализ больших объемов данных, оценка качества датасетовРабота с БД, написание SQL запросов, применение ETL-инструментовРазработка математических моделей для решения практических задачРазработка, внедрение и поддержка моделей машинного обученияДокументирование разработанных алгоритмовОценка качества моделей, разработка методологии оценки качестваМониторинг новых методов, инструментов и подходов в области анализа данных и машинного обучения, анализ их применимостиКросс-коммуникации: взаимодействие с бизнес-экспертами, ИТ-командой ",Полная занятость,Нет опыта,,,data scientist,2020-10-06T11:50:44+0300,"Требования: Полное высшее (математическое/техническое или в области ИТ)Стек технологий: Python, SQL, ETL, DS-фреймворкиРазговорный технический английский (желательно) ",Полный день,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'MS SQL'}, {'name': 'Бизнес-анализ'}, {'name': 'MS Access'}]",Условия: 
957,957,,Страховая компания «Сбербанк страхование»,,Обязанности: Взаимодействие с заказчиками и аналитиками в процессе проектирования решений и реализации задач;Разработка и реализация аналитических моделей и витрин данных;Разработка оптимальной архитектуры решения;Проектирование целевой структуры данных на всех необходимых слоях DWH;Разработка ETL процессов;Выполнение задач по поддержке внедренных решений ,Полная занятость,От 3 до 6 лет,,,data engineer dwh \ архитектор-разработчик dwh,2020-10-05T14:22:13+0300,"Требования: Высшее техническое образование;Опыт работы в ИТ от 5 лет. Предпочтительно в компаниях из консалтинга, сферы страхования или финансового сектора;Опыт разработки и реализации реляционных и многомерных структур данных отчетно-аналитических систем от 3-х лет;Глубокие знания и практический опыт построения хранилищ данных;Умение и готовность быстро погружаться в предметную область, исследовать структуру и состав данных;Уверенное знание баз данных Oracle DB ;Владение ETL инструментами (желательно Informatica PowerCenter);Сильные навыки программирования на T-SQL, PL/SQL включая оптимизацию производительности;Опыт промышленной эксплуатации Oracle DB, Informatica PowerCenter, MS SQL, как преимущество;Опыт работы с системами построения ER-диаграмм и Схем БД (Enterprise Architect, Sybase PowerDesigner или подобными) как преимущество. ",Полный день,"[{'name': 'Oracle Pl/SQL'}, {'name': 'SQL'}, {'name': 'MS SQL'}, {'name': 'UML'}, {'name': 'ORACLE'}]","Условия: Полная занятость, график 5/2;Конкурентная заработная плата по результатам собеседования ( оклад + премии);Социальный пакет (ДМС, НС);Корпоративные скидки и предложения для сотрудников группы Сбербанк;Корпоративное обучение;Насыщенная корпоративная жизнь;М. Серпуховская, планируется переезд м. Кутузовская."
1063,1063,,ЕВРАЗ,,,Полная занятость,От 1 года до 3 лет,,,data engineer/data analyst,2020-09-28T13:39:21+0300,,Полный день,"[{'name': 'Python'}, {'name': 'Linux'}, {'name': 'PostgreSQL'}, {'name': 'Java'}, {'name': 'SQL'}]","Условия: команда профессионалов, в кругу которых ты не будешь брошен один на один с проблемой;индивидуальный подход к профессиональному росту и развитию внутри компании;официальное трудоустройство с первого рабочего дня и &quot;белая&quot; заработная плата;индивидуальный рабочий режим в зависимости от личных потребностей;участие в конференциях различного уровня, лабораториях, помощь и поддержка в научных проектах; "
1078,1078,Москва,Каршеринг Руссия,,"Обязанности:  Сбор данных из разных источников и оперативная обработка;  Анализ поведения клиентов, персонализация продуктов;  Построение скоринговых моделей и анализ эффективности по стратегическим проектам Компании;  Анализ эффективности внутренних процессов базы, моделирование клиентской базы;  Анализ различных рисков;  Составление периодических отчетов с прогнозами и презентацией данных.  ",Полная занятость,От 3 до 6 лет,,,data scientist,2020-10-06T17:49:17+0300,"Требования:  Опыт работы в аналитике/ data science от 3 лет;  Уверенные знание Теории вероятности, Мат. анализа и линейной алгебры, достаточного для чтения научных статей и проведения экспериментов;  Умение проверять статистические гипотезы, знание основных критериев;  Знание и понимание основных метрик и принципов оценки качества моделей и получаемого с их помощью результата, способов валидации моделей;  Уверенное знание python/scala (+ классический набор библиотек для анализа данных/ машинного обучения: scikit-learn, numpy, pandas, plotly/ matplotlib/ seaborn);  Опыт обучения моделей градиентного бустинга, использования одной из библиотек (Catboost, LightGBM, XGBoost);  Знание SQL, опыт работы с реляционными СУБД на уровне продвинутого пользователя;  Умение работать с Git;  Навыки работы с XGBoost, CatBoost, Vertica, ClickHouse, Hive, Spark;  ",Полный день,[],"Условия:  Работа в международном и развивающимся по всему миру сервисе;  Мы располагаемся в современном офисе недалеко от станции метро Преображенская площадь (7 мин. пешком);  График работы 5/2, 9:30-18:30;  Трудоустройство по ТК, официальная &quot;белая&quot; заработная плата с первого дня работы;  Мы предоставляем ДМС после испытательного срока, корпоративное питание и партнерские скидки. "
1098,1098,Москва,Сбербанк,,,Полная занятость,От 3 до 6 лет,,,lead data scientist (recsys) at sberbank corporate,2020-10-06T08:43:55+0300,,Полный день,"[{'name': 'Python'}, {'name': 'SQL'}, {'name': 'Numpy'}, {'name': 'Pandas'}, {'name': 'SkLearn'}, {'name': 'PyTorch'}, {'name': 'Spark'}, {'name': 'Hive'}, {'name': 'Impala'}, {'name': 'Machine Learning'}]","Условия:<ul><li>Профессиональное обучение, семинары, тренинги, конференции;</li><li>Годовые премии;</li><li>ДМС, сниженные ставки по кредитованию, программы лояльности для сотрудников;</li><li>Самые инновационные, амбициозные проекты и задачи;</li><li>Комфортный офис «Sbergile Home» с просторными опенспейсами, лаунж зонами, кафе, рестораном и оборудованными кухнями;</li><li>Бесплатный фитнес-зал;</li><li>Дисконт-программа от множества компаний партнеров.</li></ul>"
1109,1109,,Neuro.net,"Neuro.net - международный проект в области Conversational AI. Наша команда объединяет ученых, инженеров и экспертов нейронных сетей и машинного обучения. Наша миссия - создавать технологии, которые могут полностью заменить человеческий труд искусственным интеллектом в сфере продаж и обслуживания клиентов. Основным достижением нашего продукта является то, что клиент не чувствует разницы между ботом и человеком. Прикладные технологии не ограничиваются алгоритмами распознавания речи и синтеза голоса. Предоставляемый сервис позволяет построить реальный диалог между клиентом и ботом на естественном языке. Другая необходимая составляющая успеха - сильная команда. Коллектив Neuro - это профессионалы, решившие объединиться для достижения амбициозной цели. Для разработки ASR (Automatic Speech Recognition) мы в поисках ","Задачи: Участие в разработке ASR и TTS движков.Обязанности, связанные с разработкой и интеграцией языковых моделей для ASR движка.Подготовка и сбор аудио-данных для создания акустической и языковой модели и оптимизация движка ASR. ",Полная занятость,От 1 года до 3 лет,,150000.0,data scientist asr (automatic speech recognition),2020-10-08T18:10:04+0300,,Удаленная работа,"[{'name': 'Python'}, {'name': 'NLU'}, {'name': 'Automatic Speech Recognition'}]","Преимуществом будет: Опыт разработки робастных ASR систем, особенно в условиях шума и данных плохого качества.Опыт использования языковых моделей (статистические и нейросетевые модели). "
